X1,subid,list,game.order,trial.num,word,leftpic,rightpic,game,trial.type,leftpic.type,rightpic.type,side.chosen,pic.chosen,response,date,timestamp,rt,gender,age,language,response_numeric,log_rt,m_log_rt,sd_log_rt,reason_removed
13428,34,2,1,100,dog_control,dog_control,dog_foil,implicature,unambiguous,target,distractor,R,dog_foil,N,2/19/2019,17:21:00,9.848,M,17,English,0,2.2872683888821523,-0.30343137515179,0.375638819900667,bad_rt
13435,34,2,1,107,flower_implic,flower_implic,flower_control,implicature,implicature,target,distractor,L,flower_implic,Y,2/19/2019,17:21:00,3.44,M,17,English,1,1.235471471385307,-0.30343137515179,0.375638819900667,bad_rt
13440,34,2,1,112,bird_control,bird_foil,bird_control,implicature,unambiguous,distractor,target,R,bird_control,Y,2/19/2019,17:21:00,2.518,M,17,English,1,0.9234649356221554,-0.30343137515179,0.375638819900667,bad_rt
13448,34,2,1,80,dog_control,dog_foil,dog_control,implicature,unambiguous,distractor,target,R,dog_control,Y,2/19/2019,17:21:00,2.346,M,17,English,1,0.8527117502312838,-0.30343137515179,0.375638819900667,bad_rt
13483,35,2,1,2,flower_neg,flower_pos,flower_neg,negation,negative,distractor,target,L,flower_pos,N,2/19/2019,18:41:00,2.658,F,35,english,0,0.9775739602910536,-0.30343137515179,0.375638819900667,bad_rt
13484,35,2,1,3,cat_neg,cat_pos,cat_neg,negation,negative,distractor,target,L,cat_pos,N,2/19/2019,18:41:00,2.921,F,35,english,0,1.0719260234056038,-0.30343137515179,0.375638819900667,bad_rt
13485,35,2,1,4,bicycle_pos,bicycle_pos,bicycle_neg,negation,positive,target,distractor,L,bicycle_pos,Y,2/19/2019,18:41:00,6.202,F,35,english,1,1.8248718206782573,-0.30343137515179,0.375638819900667,bad_rt
13504,35,2,1,104,cookie_implic,cookie_implic,cookie_control,implicature,implicature,target,distractor,L,cookie_implic,Y,2/19/2019,18:41:00,2.296,F,35,english,1,0.8311684784573199,-0.30343137515179,0.375638819900667,bad_rt
13537,35,2,1,49,banana_pos,banana_inhib,banana_pos,inhibition,control,distractor,target,R,banana_pos,Y,2/19/2019,18:41:00,2.735,F,35,english,1,1.0061314358739444,-0.30343137515179,0.375638819900667,bad_rt
13653,35,2,1,9,apple_neg,apple_neg,apple_pos,negation,negative,target,distractor,L,apple_neg,Y,2/19/2019,18:41:00,4.672,F,35,english,1,1.5415872455259259,-0.30343137515179,0.375638819900667,bad_rt
13708,35,2,1,64,car_pos,car_pos,car_neg,negation,positive,target,distractor,L,car_pos,Y,2/19/2019,18:41:00,2.326,F,35,english,1,0.8441500540964727,-0.30343137515179,0.375638819900667,bad_rt
13723,35,2,1,79,cookie_neg,cookie_pos,cookie_neg,negation,negative,distractor,target,R,cookie_neg,Y,2/19/2019,18:41:00,2.737,F,35,english,1,1.006862430058542,-0.30343137515179,0.375638819900667,bad_rt
13751,35,2,1,20,lamp_inhib,lamp_pos,lamp_inhib,inhibition,inhib,distractor,target,R,lamp_inhib,Y,2/19/2019,18:41:00,2.874,F,35,english,1,1.0557047876568333,-0.30343137515179,0.375638819900667,bad_rt
13835,35,2,1,71,teddybear_control,teddybear_foil,teddybear_control,implicature,unambiguous,distractor,target,R,teddybear_control,Y,2/19/2019,18:41:00,2.701,F,35,english,1,0.9936220748104786,-0.30343137515179,0.375638819900667,bad_rt
13845,35,2,1,1,cup_pos,cup_inhib,cup_pos,inhibition,control,distractor,target,R,cup_pos,Y,2/19/2019,18:41:00,2.824,F,35,english,1,1.0381543196309957,-0.30343137515179,0.375638819900667,bad_rt
13846,35,2,1,2,cup_pos,cup_inhib,cup_pos,inhibition,control,distractor,target,R,cup_pos,Y,2/19/2019,18:41:00,2.442,F,35,english,1,0.892817375688513,-0.30343137515179,0.375638819900667,bad_rt
14039,36,1,1,155,car_pos,car_pos,car_inhib,inhibition,control,target,distractor,L,car_pos,Y,2/19/2019,16:57:00,9.446,F,35,English,1,2.2455913714739255,-0.30343137515179,0.375638819900667,bad_rt
14045,36,1,1,1,dog_pos,dog_neg,dog_pos,negation,positive,distractor,target,R,dog_pos,Y,2/19/2019,16:57:00,2.568,F,35,English,1,0.9431273858277147,-0.30343137515179,0.375638819900667,bad_rt
14046,36,1,1,2,cat_neg,cat_neg,cat_pos,negation,negative,target,distractor,L,cat_neg,Y,2/19/2019,16:57:00,2.955,F,35,English,1,1.0834986508580615,-0.30343137515179,0.375638819900667,bad_rt
14053,36,1,1,9,apple_pos,apple_neg,apple_pos,negation,positive,distractor,target,R,apple_pos,Y,2/19/2019,16:57:00,6.724,F,35,English,1,1.9056832155463692,-0.30343137515179,0.375638819900667,bad_rt
14059,36,1,1,15,cookie_neg,cookie_pos,cookie_neg,negation,negative,distractor,target,R,cookie_neg,Y,2/19/2019,16:57:00,2.724,F,35,English,1,1.002101388287266,-0.30343137515179,0.375638819900667,bad_rt
14062,36,1,1,18,apple_pos,apple_neg,apple_pos,negation,positive,distractor,target,R,apple_pos,Y,2/19/2019,16:57:00,2.967,F,35,English,1,1.0875513413086848,-0.30343137515179,0.375638819900667,bad_rt
14078,36,1,1,34,bicycle_neg,bicycle_neg,bicycle_pos,negation,negative,target,distractor,L,bicycle_neg,Y,2/19/2019,16:57:00,7.019,F,35,English,1,1.9486207577482844,-0.30343137515179,0.375638819900667,bad_rt
14082,36,1,1,38,flower_neg,flower_pos,flower_neg,negation,negative,distractor,target,R,flower_neg,Y,2/19/2019,16:57:00,2.518,F,35,English,1,0.9234649356221554,-0.30343137515179,0.375638819900667,bad_rt
14083,36,1,1,39,cat_pos,cat_neg,cat_pos,negation,positive,distractor,target,R,cat_pos,Y,2/19/2019,16:57:00,9.095,F,35,English,1,2.2077248119700856,-0.30343137515179,0.375638819900667,bad_rt
14084,36,1,1,40,car_pos,car_neg,car_pos,negation,positive,distractor,target,R,car_pos,Y,2/19/2019,16:57:00,3.724,F,35,English,1,1.3147983594148207,-0.30343137515179,0.375638819900667,bad_rt
14089,36,1,1,45,dog_neg,dog_neg,dog_pos,negation,negative,target,distractor,L,dog_neg,Y,2/19/2019,16:57:00,3.06,F,35,English,1,1.1184149159642893,-0.30343137515179,0.375638819900667,bad_rt
14091,36,1,1,47,cookie_neg,cookie_pos,cookie_neg,negation,negative,distractor,target,R,cookie_neg,Y,2/19/2019,16:57:00,2.713,F,35,English,1,0.9980550336767947,-0.30343137515179,0.375638819900667,bad_rt
14116,36,1,1,73,apple_implic,apple_control,apple_implic,implicature,implicature,distractor,target,R,apple_implic,Y,2/19/2019,16:57:00,4.923,F,35,English,1,1.5939181007760634,-0.30343137515179,0.375638819900667,bad_rt
14125,36,1,1,82,bird_implic,bird_implic,bird_control,implicature,implicature,target,distractor,L,bird_implic,Y,2/19/2019,16:57:00,2.373,F,35,English,1,0.8641549774536266,-0.30343137515179,0.375638819900667,bad_rt
14127,36,1,1,84,teddybear_implic,teddybear_implic,teddybear_control,implicature,implicature,target,distractor,L,teddybear_implic,Y,2/19/2019,16:57:00,6.221,F,35,English,1,1.8279306655328826,-0.30343137515179,0.375638819900667,bad_rt
14128,36,1,1,85,cup_implic,cup_control,cup_implic,implicature,implicature,distractor,target,R,cup_implic,Y,2/19/2019,16:57:00,2.343,F,35,English,1,0.8514321595256585,-0.30343137515179,0.375638819900667,bad_rt
14138,36,1,1,94,cup_pos,cup_neg,cup_pos,negation,positive,distractor,target,R,cup_pos,Y,2/19/2019,16:57:00,2.313,F,35,English,1,0.8385453832493022,-0.30343137515179,0.375638819900667,bad_rt
14142,36,1,1,98,teddybear_pos,teddybear_neg,teddybear_pos,negation,positive,distractor,target,L,teddybear_neg,N,2/19/2019,16:57:00,9.132,F,35,English,0,2.211784728667549,-0.30343137515179,0.375638819900667,bad_rt
14146,36,1,1,102,cookie_neg,cookie_neg,cookie_pos,negation,negative,target,distractor,L,cookie_neg,Y,2/19/2019,16:57:00,4.109,F,35,English,1,1.4131796899012727,-0.30343137515179,0.375638819900667,bad_rt
14147,36,1,1,103,cat_neg,cat_pos,cat_neg,negation,negative,distractor,target,R,cat_neg,Y,2/19/2019,16:57:00,2.675,F,35,English,1,0.9839493803479697,-0.30343137515179,0.375638819900667,bad_rt
14150,36,1,1,106,flower_neg,flower_pos,flower_neg,negation,negative,distractor,target,R,flower_neg,Y,2/19/2019,16:57:00,6.488,F,35,English,1,1.8699543168131119,-0.30343137515179,0.375638819900667,bad_rt
14152,36,1,1,108,banana_neg,banana_pos,banana_neg,negation,negative,distractor,target,R,banana_neg,Y,2/19/2019,16:57:00,3.175,F,35,English,1,1.155307632344655,-0.30343137515179,0.375638819900667,bad_rt
14165,36,1,1,1,banana_control,banana_control,banana_foil,implicature,unambiguous,target,distractor,L,banana_control,Y,2/19/2019,16:57:00,2.464,F,35,English,1,0.9017860456712733,-0.30343137515179,0.375638819900667,bad_rt
14183,36,1,1,19,apple_implic,apple_control,apple_implic,implicature,implicature,distractor,target,R,apple_implic,Y,2/19/2019,16:57:00,5.009,F,35,English,1,1.6112362943754799,-0.30343137515179,0.375638819900667,bad_rt
14194,36,1,1,30,teddybear_control,teddybear_control,teddybear_foil,implicature,unambiguous,target,distractor,L,teddybear_control,Y,2/19/2019,16:57:00,4.7,F,35,English,1,1.547562508716013,-0.30343137515179,0.375638819900667,bad_rt
14195,36,1,1,31,bicycle_control,bicycle_control,bicycle_foil,implicature,unambiguous,target,distractor,L,bicycle_control,Y,2/19/2019,16:57:00,2.555,F,35,English,1,0.9380522236556679,-0.30343137515179,0.375638819900667,bad_rt
14216,36,1,1,52,banana_control,banana_control,banana_foil,implicature,unambiguous,target,distractor,L,banana_control,Y,2/19/2019,16:57:00,3.242,F,35,English,1,1.1761904233134843,-0.30343137515179,0.375638819900667,bad_rt
14222,36,1,1,98,apple_control,apple_control,apple_foil,implicature,unambiguous,target,distractor,L,apple_control,Y,2/19/2019,16:57:00,7.665,F,35,English,1,2.0366645123237777,-0.30343137515179,0.375638819900667,bad_rt
14227,36,1,1,103,teddybear_implic,teddybear_implic,teddybear_control,implicature,implicature,target,distractor,L,teddybear_implic,Y,2/19/2019,16:57:00,5.686,F,35,English,1,1.7380070132288081,-0.30343137515179,0.375638819900667,bad_rt
14237,36,1,1,113,cup_implic,cup_implic,cup_control,implicature,implicature,target,distractor,R,cup_control,N,2/19/2019,16:57:00,7.181,F,35,English,0,1.9714386491281806,-0.30343137515179,0.375638819900667,bad_rt
14242,36,1,1,118,bird_implic,bird_implic,bird_control,implicature,implicature,target,distractor,L,bird_implic,Y,2/19/2019,16:57:00,2.6,F,35,English,1,0.9555114450274363,-0.30343137515179,0.375638819900667,bad_rt
14962,38,2,2,44,lamp_pos,lamp_pos,lamp_neg,negation,positive,target,distractor,R,lamp_neg,N,2/15/2019,13:08:00,2.3,M,35,English,0,0.8329091229351039,-0.30343137515179,0.375638819900667,bad_rt
14991,38,2,2,33,bird_pos,bird_pos,bird_neg,negation,positive,target,distractor,L,bird_pos,Y,2/15/2019,13:08:00,2.772,M,35,English,1,1.0195690813276568,-0.30343137515179,0.375638819900667,bad_rt
15002,38,2,2,84,car_pos,car_neg,car_pos,negation,positive,distractor,target,R,car_pos,Y,2/15/2019,13:08:00,2.428,M,35,English,1,0.8870678731972518,-0.30343137515179,0.375638819900667,bad_rt
15348,39,1,1,117,car_pos,car_pos,car_neg,negation,positive,target,distractor,L,car_pos,Y,2/19/2019,13:47:00,2.614,F,45,English,1,0.9608816152020302,-0.30343137515179,0.375638819900667,bad_rt
15501,41,2,5,65,flower_control,flower_control,flower_foil,implicature,unambiguous,target,distractor,R,flower_foil,N,2/19/2019,14:19:00,0.204,M,25,english,0,-1.5896352851379207,-0.30343137515179,0.375638819900667,bad_rt
15507,41,2,5,71,teddybear_implic,teddybear_implic,teddybear_control,implicature,implicature,target,distractor,L,teddybear_implic,Y,2/19/2019,14:19:00,3.241,M,25,english,1,1.1758819241594103,-0.30343137515179,0.375638819900667,bad_rt
15561,41,2,5,5,lamp_neg,lamp_neg,lamp_pos,negation,negative,target,distractor,L,lamp_neg,Y,2/19/2019,14:19:00,4.243,M,25,english,1,1.445270566220188,-0.30343137515179,0.375638819900667,bad_rt
15568,41,2,5,12,cup_neg,cup_neg,cup_pos,negation,negative,target,distractor,L,cup_neg,Y,2/19/2019,14:19:00,3.885,M,25,english,1,1.3571229838196106,-0.30343137515179,0.375638819900667,bad_rt
15570,41,2,5,14,cookie_pos,cookie_neg,cookie_pos,negation,positive,distractor,target,R,cookie_pos,Y,2/19/2019,14:19:00,0.207,M,25,english,1,-1.575036485716768,-0.30343137515179,0.375638819900667,bad_rt
15607,41,2,5,51,bird_pos,bird_pos,bird_neg,negation,positive,target,distractor,L,bird_pos,Y,2/19/2019,14:19:00,3.53,M,25,english,1,1.2612978709452054,-0.30343137515179,0.375638819900667,bad_rt
15616,41,2,5,60,dog_neg,dog_pos,dog_neg,negation,negative,distractor,target,L,dog_pos,N,2/19/2019,14:19:00,2.62,M,25,english,0,0.9631743177730056,-0.30343137515179,0.375638819900667,bad_rt
16221,42,1,4,115,apple_pos,apple_pos,apple_neg,negation,positive,target,distractor,L,apple_pos,Y,2/15/2019,13:07:00,2.501,M,25,english,1,0.9166906518954819,-0.30343137515179,0.375638819900667,bad_rt
16228,43,1,3,2,cat_neg,cat_neg,cat_pos,negation,negative,target,distractor,R,cat_pos,N,2/16/2019,03:17:00,2.758,M,25,English,0,1.01450577937111,-0.30343137515179,0.375638819900667,bad_rt
16270,43,1,3,44,bird_pos,bird_neg,bird_pos,negation,positive,distractor,target,R,bird_pos,Y,2/16/2019,03:17:00,2.344,M,25,English,1,0.8518588717147662,-0.30343137515179,0.375638819900667,bad_rt
16301,43,1,3,75,cat_pos,cat_pos,cat_neg,negation,positive,target,distractor,R,cat_neg,N,2/16/2019,03:17:00,2.39,M,25,English,0,0.8712933659434193,-0.30343137515179,0.375638819900667,bad_rt
16308,43,1,3,82,bird_pos,bird_pos,bird_neg,negation,positive,target,distractor,L,bird_pos,Y,2/16/2019,03:17:00,2.299,M,25,English,1,0.8324742457810445,-0.30343137515179,0.375638819900667,bad_rt
16327,43,1,3,101,bicycle_neg,bicycle_neg,bicycle_pos,negation,negative,target,distractor,L,bicycle_neg,Y,2/16/2019,03:17:00,2.34,M,25,English,1,0.85015092936961,-0.30343137515179,0.375638819900667,bad_rt
16335,43,1,3,109,cup_pos,cup_neg,cup_pos,negation,positive,distractor,target,R,cup_pos,Y,2/16/2019,03:17:00,2.811,M,25,English,1,1.0335402919243948,-0.30343137515179,0.375638819900667,bad_rt
16346,43,1,3,120,bird_neg,bird_neg,bird_pos,negation,negative,target,distractor,L,bird_neg,Y,2/16/2019,03:17:00,2.421,M,25,English,1,0.8841806779559214,-0.30343137515179,0.375638819900667,bad_rt
16539,43,1,3,34,cookie_control,cookie_control,cookie_foil,implicature,unambiguous,target,distractor,L,cookie_control,Y,2/16/2019,03:17:00,2.387,M,25,English,1,0.870037347356693,-0.30343137515179,0.375638819900667,bad_rt
16659,44,1,5,34,cookie_implic,cookie_control,cookie_implic,implicature,implicature,distractor,target,R,cookie_implic,Y,2/16/2019,02:19:00,3.943,F,45,English,1,1.37194185489549,-0.30343137515179,0.375638819900667,bad_rt
16700,44,1,5,75,lamp_control,lamp_control,lamp_foil,implicature,unambiguous,target,distractor,L,lamp_control,Y,2/16/2019,02:19:00,3.25,F,45,English,1,1.1786549963416462,-0.30343137515179,0.375638819900667,bad_rt
16718,44,1,5,93,cat_control,cat_foil,cat_control,implicature,unambiguous,distractor,target,R,cat_control,Y,2/16/2019,02:19:00,2.629,F,45,English,1,0.9666035457477442,-0.30343137515179,0.375638819900667,bad_rt
16719,44,1,5,94,banana_control,banana_foil,banana_control,implicature,unambiguous,distractor,target,R,banana_control,Y,2/16/2019,02:19:00,2.475,F,45,English,1,0.9062403960206536,-0.30343137515179,0.375638819900667,bad_rt
16746,44,1,5,1,dog_neg,dog_pos,dog_neg,negation,negative,distractor,target,L,dog_pos,N,2/16/2019,02:19:00,3.457,F,45,English,0,1.2404011609394874,-0.30343137515179,0.375638819900667,bad_rt
16748,44,1,5,3,teddybear_neg,teddybear_neg,teddybear_pos,negation,negative,target,distractor,L,teddybear_neg,Y,2/16/2019,02:19:00,3.022,F,45,English,1,1.1059188638505477,-0.30343137515179,0.375638819900667,bad_rt
16757,44,1,5,12,banana_neg,banana_neg,banana_pos,negation,negative,target,distractor,L,banana_neg,Y,2/16/2019,02:19:00,2.404,F,45,English,1,0.8771340166729611,-0.30343137515179,0.375638819900667,bad_rt
17500,46,2,5,86,apple_control,apple_foil,apple_control,implicature,unambiguous,distractor,target,R,apple_control,Y,2/19/2019,18:47:00,3.068,F,35,English,1,1.1210258835050098,-0.30343137515179,0.375638819900667,bad_rt
17899,47,1,2,91,cup_pos,cup_inhib,cup_pos,inhibition,control,distractor,target,R,cup_pos,Y,2/19/2019,17:35:00,2.794,M,35,English,1,1.02747426083477,-0.30343137515179,0.375638819900667,bad_rt
18111,47,1,2,27,cat_neg,cat_pos,cat_neg,negation,negative,distractor,target,L,cat_pos,N,2/19/2019,17:35:00,6.617,M,35,English,0,1.8896420950299224,-0.30343137515179,0.375638819900667,bad_rt
18134,47,1,2,50,teddybear_pos,teddybear_pos,teddybear_neg,negation,positive,target,distractor,L,teddybear_pos,Y,2/19/2019,17:35:00,3.74,M,35,English,1,1.3190856114264407,-0.30343137515179,0.375638819900667,bad_rt
18144,47,1,2,60,cookie_pos,cookie_pos,cookie_neg,negation,positive,target,distractor,L,cookie_pos,Y,2/19/2019,17:35:00,2.99,M,35,English,1,1.095273387402595,-0.30343137515179,0.375638819900667,bad_rt
18163,47,1,2,79,banana_neg,banana_pos,banana_neg,negation,negative,distractor,target,R,banana_neg,Y,2/19/2019,17:35:00,3.43,M,35,English,1,1.2325602611778486,-0.30343137515179,0.375638819900667,bad_rt
18173,47,1,2,89,car_neg,car_pos,car_neg,negation,negative,distractor,target,R,car_neg,Y,2/19/2019,17:35:00,4.168,M,35,English,1,1.4274363044510658,-0.30343137515179,0.375638819900667,bad_rt
18179,47,1,2,95,bird_neg,bird_pos,bird_neg,negation,negative,distractor,target,R,bird_neg,Y,2/19/2019,17:35:00,5.79,M,35,English,1,1.7561322915849038,-0.30343137515179,0.375638819900667,bad_rt
18181,47,1,2,97,car_pos,car_neg,car_pos,negation,positive,distractor,target,R,car_pos,Y,2/19/2019,17:35:00,2.3,M,35,English,1,0.8329091229351039,-0.30343137515179,0.375638819900667,bad_rt
18200,47,1,2,116,dog_neg,dog_neg,dog_pos,negation,negative,target,distractor,R,dog_pos,N,2/19/2019,17:35:00,4.518,M,35,English,0,1.5080694180458114,-0.30343137515179,0.375638819900667,bad_rt
18203,47,1,2,119,teddybear_pos,teddybear_neg,teddybear_pos,negation,positive,distractor,target,R,teddybear_pos,Y,2/19/2019,17:35:00,2.797,M,35,English,1,1.0285474142198228,-0.30343137515179,0.375638819900667,bad_rt
19057,50,1,5,65,car_control,car_foil,car_control,implicature,unambiguous,distractor,target,R,car_control,Y,2/19/2019,14:21:00,2.534,F,35,english,1,0.9297990818989472,-0.30343137515179,0.375638819900667,bad_rt
19502,51,2,4,115,teddybear_implic,teddybear_implic,teddybear_control,implicature,implicature,target,distractor,L,teddybear_implic,Y,2/19/2019,16:28:00,2.99,M,65,English,1,1.095273387402595,-0.30343137515179,0.375638819900667,bad_rt
19692,51,2,4,30,apple_neg,apple_pos,apple_neg,negation,negative,distractor,target,R,apple_neg,Y,2/19/2019,16:28:00,3.764,M,65,English,1,1.3254822217231332,-0.30343137515179,0.375638819900667,bad_rt
19753,51,2,4,91,cat_pos,cat_neg,cat_pos,negation,positive,distractor,target,R,cat_pos,Y,2/19/2019,16:28:00,2.336,M,65,English,1,0.8484400649659806,-0.30343137515179,0.375638819900667,bad_rt
19911,52,2,1,129,lamp_inhib,lamp_inhib,lamp_pos,inhibition,inhib,target,distractor,L,lamp_inhib,Y,2/19/2019,14:20:00,2.917,M,35,English,1,1.0705556908855842,-0.30343137515179,0.375638819900667,bad_rt
19938,52,2,1,1,cookie_pos,cookie_pos,cookie_neg,negation,positive,target,distractor,L,cookie_pos,Y,2/19/2019,14:20:00,3.083,M,35,English,1,1.1259031489040134,-0.30343137515179,0.375638819900667,bad_rt
19939,52,2,1,2,flower_neg,flower_neg,flower_pos,negation,negative,target,distractor,L,flower_neg,Y,2/19/2019,14:20:00,2.619,M,35,English,1,0.9627925655255749,-0.30343137515179,0.375638819900667,bad_rt
20025,52,2,1,88,banana_pos,banana_pos,banana_neg,negation,positive,target,distractor,R,banana_neg,N,2/19/2019,14:20:00,2.961,M,35,English,0,1.0855270491194542,-0.30343137515179,0.375638819900667,bad_rt
20038,52,2,1,101,teddybear_neg,teddybear_neg,teddybear_pos,negation,negative,target,distractor,L,teddybear_neg,Y,2/19/2019,14:20:00,2.408,M,35,English,1,0.8787965274465745,-0.30343137515179,0.375638819900667,bad_rt
20059,52,2,1,2,bicycle_control,bicycle_control,bicycle_foil,implicature,unambiguous,target,distractor,L,bicycle_control,Y,2/19/2019,14:20:00,2.289,M,35,English,1,0.8281150409704298,-0.30343137515179,0.375638819900667,bad_rt
20178,53,2,4,1,cat_implic,cat_control,cat_implic,implicature,implicature,distractor,target,R,cat_implic,Y,2/19/2019,16:32:00,3.079,NA,35,English,1,1.1246048689423633,-0.30343137515179,0.375638819900667,bad_rt
20180,53,2,4,3,cup_control,cup_control,cup_foil,implicature,unambiguous,target,distractor,L,cup_control,Y,2/19/2019,16:32:00,2.814,NA,35,English,1,1.0346069586921973,-0.30343137515179,0.375638819900667,bad_rt
20446,53,2,4,149,cookie_pos,cookie_pos,cookie_inhib,inhibition,control,target,distractor,L,cookie_pos,Y,2/19/2019,16:32:00,2.785,NA,35,English,1,1.0242478733792475,-0.30343137515179,0.375638819900667,bad_rt
