X1,subid,list,game.order,trial.num,word,leftpic,rightpic,game,trial.type,leftpic.type,rightpic.type,side.chosen,pic.chosen,response,date,timestamp,rt,age,agegroup,gender,english,response_numeric,log_rt,m_log_rt,sd_log_rt
140,111015_1,1,2,19,apple_control,apple_foil,apple_control,implicature,unambiguous,distractor,target,L,apple_foil,N,11/10/2015,13:10:00,1.215,4.97,4,F,100,0,0.19474407679251185,0.34839901594443556,0.5220063149724423
141,111015_1,1,2,25,bird_control,bird_foil,bird_control,implicature,unambiguous,distractor,target,R,bird_control,Y,11/10/2015,13:10:00,2.003,4.97,4,F,100,1,0.6946460566836813,0.34839901594443556,0.5220063149724423
142,111015_1,1,2,13,bicycle_control,bicycle_control,bicycle_foil,implicature,unambiguous,target,distractor,L,bicycle_control,Y,11/10/2015,13:10:00,1.456,4.97,4,F,100,1,0.3756929497744942,0.34839901594443556,0.5220063149724423
143,111015_1,1,2,23,cup_control,cup_foil,cup_control,implicature,unambiguous,distractor,target,L,cup_foil,N,11/10/2015,13:10:00,4.029,4.97,4,F,100,0,1.3935182062092102,0.34839901594443556,0.5220063149724423
144,111015_1,1,2,3,teddybear_neg,teddybear_pos,teddybear_neg,negation,negative,distractor,target,R,teddybear_neg,Y,11/10/2015,13:10:00,1.992,4.97,4,F,100,1,0.6891391591624065,0.34839901594443556,0.5220063149724423
145,111015_1,1,2,36,bicycle_pos,bicycle_inhib,bicycle_pos,inhibition,control,distractor,target,R,bicycle_pos,Y,11/10/2015,13:10:00,2.655,4.97,4,F,100,1,0.9764446546939021,0.34839901594443556,0.5220063149724423
146,111015_1,1,2,33,dog_neg,dog_neg,dog_pos,negation,negative,target,distractor,R,dog_pos,N,11/10/2015,13:10:00,1.014,4.97,4,F,100,0,0.013902905168991434,0.34839901594443556,0.5220063149724423
147,111015_1,1,2,36,lamp_neg,lamp_neg,lamp_pos,negation,negative,target,distractor,L,lamp_neg,Y,11/10/2015,13:10:00,1.564,4.97,4,F,100,1,0.4472466421231194,0.34839901594443556,0.5220063149724423
148,111015_1,1,2,52,flower_pos,flower_inhib,flower_pos,inhibition,control,distractor,target,R,flower_pos,Y,11/10/2015,13:10:00,1.975,4.97,4,F,100,1,0.6805683983530852,0.34839901594443556,0.5220063149724423
149,111015_1,1,2,49,flower_pos,flower_pos,flower_inhib,inhibition,control,target,distractor,L,flower_pos,Y,11/10/2015,13:10:00,1.524,4.97,4,F,100,1,0.42133845726445457,0.34839901594443556,0.5220063149724423
150,111015_1,1,2,31,apple_neg,apple_pos,apple_neg,negation,negative,distractor,target,R,apple_neg,Y,11/10/2015,13:10:00,0.7919999999999979,4.97,4,F,100,1,-0.2331938871677138,0.34839901594443556,0.5220063149724423
151,111015_1,1,2,45,cat_pos,cat_inhib,cat_pos,inhibition,control,distractor,target,L,cat_inhib,N,11/10/2015,13:10:00,1.387,4.97,4,F,100,0,0.32714314133269456,0.34839901594443556,0.5220063149724423
152,111015_1,1,2,54,dog_control,dog_foil,dog_control,implicature,unambiguous,distractor,target,L,dog_foil,N,11/10/2015,13:10:00,1.105,4.97,4,F,100,0,0.09984533496971612,0.34839901594443556,0.5220063149724423
153,111015_1,1,2,55,apple_implic,apple_implic,apple_control,implicature,implicature,target,distractor,R,apple_control,N,11/10/2015,13:10:00,0.637,4.97,4,F,100,0,-0.45098562340997367,0.34839901594443556,0.5220063149724423
154,111015_1,1,2,14,dog_implic,dog_implic,dog_control,implicature,implicature,target,distractor,L,dog_implic,Y,11/10/2015,13:10:00,1.602,4.97,4,F,100,1,0.4712528486461675,0.34839901594443556,0.5220063149724423
155,111015_1,1,2,25,teddybear_pos,teddybear_pos,teddybear_inhib,inhibition,control,target,distractor,L,teddybear_pos,Y,11/10/2015,13:10:00,1.432,4.97,4,F,100,1,0.3590720685384538,0.34839901594443556,0.5220063149724423
156,111015_1,1,2,4,cookie_pos,cookie_neg,cookie_pos,negation,positive,distractor,target,L,cookie_neg,N,11/10/2015,13:10:00,1.706,4.97,4,F,100,0,0.5341514490694873,0.34839901594443556,0.5220063149724423
157,111015_1,1,2,11,flower_control,flower_control,flower_foil,implicature,unambiguous,target,distractor,L,flower_control,Y,11/10/2015,13:10:00,2.47,4.97,4,F,100,1,0.9042181506398859,0.34839901594443556,0.5220063149724423
158,111015_1,1,2,16,cat_pos,cat_pos,cat_neg,negation,positive,target,distractor,L,cat_pos,Y,11/10/2015,13:10:00,1.593,4.97,4,F,100,1,0.46561903092791146,0.34839901594443556,0.5220063149724423
159,111015_1,1,2,37,teddybear_pos,teddybear_neg,teddybear_pos,negation,positive,distractor,target,R,teddybear_pos,Y,11/10/2015,13:10:00,1.572,4.97,4,F,100,1,0.45234869400701483,0.34839901594443556,0.5220063149724423
160,111015_1,1,2,55,cookie_pos,cookie_pos,cookie_inhib,inhibition,control,target,distractor,L,cookie_pos,Y,11/10/2015,13:10:00,1.389,4.97,4,F,100,1,0.3285840637722067,0.34839901594443556,0.5220063149724423
161,111015_1,1,2,50,flower_pos,flower_pos,flower_inhib,inhibition,control,target,distractor,L,flower_pos,Y,11/10/2015,13:10:00,1.638,4.97,4,F,100,1,0.4934759854308776,0.34839901594443556,0.5220063149724423
162,111015_1,1,2,47,cat_inhib,cat_inhib,cat_pos,inhibition,inhib,target,distractor,L,cat_inhib,Y,11/10/2015,13:10:00,1.861,4.97,4,F,100,1,0.6211139776601137,0.34839901594443556,0.5220063149724423
163,111015_1,1,2,27,cat_pos,cat_pos,cat_neg,negation,positive,target,distractor,R,cat_neg,N,11/10/2015,13:10:00,1.037,4.97,4,F,100,0,0.036331929247390204,0.34839901594443556,0.5220063149724423
164,111015_1,1,2,29,teddybear_pos,teddybear_neg,teddybear_pos,negation,positive,distractor,target,R,teddybear_pos,Y,11/10/2015,13:10:00,0.992,4.97,4,F,100,1,-0.008032171697264267,0.34839901594443556,0.5220063149724423
165,111015_1,1,2,52,banana_implic,banana_implic,banana_control,implicature,implicature,target,distractor,L,banana_implic,Y,11/10/2015,13:10:00,1.525,4.97,4,F,100,1,0.4219944100593749,0.34839901594443556,0.5220063149724423
166,111015_1,1,2,22,car_control,car_control,car_foil,implicature,unambiguous,target,distractor,R,car_foil,N,11/10/2015,13:10:00,0.802,4.97,4,F,100,0,-0.2206466711156225,0.34839901594443556,0.5220063149724423
167,111015_1,1,2,19,dog_pos,dog_inhib,dog_pos,inhibition,control,distractor,target,R,dog_pos,Y,11/10/2015,13:10:00,1.438,4.97,4,F,100,1,0.3632532592988549,0.34839901594443556,0.5220063149724423
169,111015_1,1,2,10,car_implic,car_implic,car_control,implicature,implicature,target,distractor,L,car_implic,Y,11/10/2015,13:10:00,1.184,4.97,4,F,100,1,0.16889853646181388,0.34839901594443556,0.5220063149724423
170,111015_1,1,2,59,bicycle_control,bicycle_control,bicycle_foil,implicature,unambiguous,target,distractor,R,bicycle_foil,N,11/10/2015,13:10:00,0.931,4.97,4,F,100,0,-0.07149600170506992,0.34839901594443556,0.5220063149724423
171,111015_1,1,2,38,flower_neg,flower_pos,flower_neg,negation,negative,distractor,target,L,flower_pos,N,11/10/2015,13:10:00,0.848,4.97,4,F,100,0,-0.164874643190234,0.34839901594443556,0.5220063149724423
172,111015_1,1,2,56,cookie_pos,cookie_inhib,cookie_pos,inhibition,control,distractor,target,R,cookie_pos,Y,11/10/2015,13:10:00,2.16,4.97,4,F,100,1,0.7701082216960737,0.34839901594443556,0.5220063149724423
173,111015_1,1,2,53,flower_inhib,flower_pos,flower_inhib,inhibition,inhib,distractor,target,R,flower_inhib,Y,11/10/2015,13:10:00,1.623,4.97,4,F,100,1,0.48427628853245414,0.34839901594443556,0.5220063149724423
174,111015_1,1,2,28,bird_neg,bird_pos,bird_neg,negation,negative,distractor,target,L,bird_pos,N,11/10/2015,13:10:00,0.773,4.97,4,F,100,0,-0.25747623039471507,0.34839901594443556,0.5220063149724423
175,111015_1,1,2,46,cat_pos,cat_inhib,cat_pos,inhibition,control,distractor,target,R,cat_pos,Y,11/10/2015,13:10:00,1.312,4.97,4,F,100,1,0.27155269052189734,0.34839901594443556,0.5220063149724423
176,111015_1,1,2,48,flower_pos,flower_inhib,flower_pos,inhibition,control,distractor,target,R,flower_pos,Y,11/10/2015,13:10:00,1.655,4.97,4,F,100,1,0.5038010088290262,0.34839901594443556,0.5220063149724423
177,111015_1,1,2,30,cookie_neg,cookie_neg,cookie_pos,negation,negative,target,distractor,L,cookie_neg,Y,11/10/2015,13:10:00,1.27,4.97,4,F,100,1,0.23901690047049992,0.34839901594443556,0.5220063149724423
178,111015_1,1,2,2,cat_neg,cat_pos,cat_neg,negation,negative,distractor,target,L,cat_pos,N,11/10/2015,13:10:00,1.506,4.97,4,F,100,0,0.40945712937770185,0.34839901594443556,0.5220063149724423
179,111015_1,1,2,9,car_pos,car_pos,car_inhib,inhibition,control,target,distractor,L,car_pos,Y,11/10/2015,13:10:00,2.003,4.97,4,F,100,1,0.6946460566836813,0.34839901594443556,0.5220063149724423
180,111015_1,1,2,49,lamp_implic,lamp_control,lamp_implic,implicature,implicature,distractor,target,R,lamp_implic,Y,11/10/2015,13:10:00,1.024,4.97,4,F,100,1,0.023716526617316065,0.34839901594443556,0.5220063149724423
181,111015_1,1,2,20,dog_inhib,dog_inhib,dog_pos,inhibition,inhib,target,distractor,L,dog_inhib,Y,11/10/2015,13:10:00,2.662,4.97,4,F,100,1,0.9790777199729198,0.34839901594443556,0.5220063149724423
182,111015_1,1,2,22,teddybear_pos,teddybear_pos,teddybear_inhib,inhibition,control,target,distractor,L,teddybear_pos,Y,11/10/2015,13:10:00,1.441,4.97,4,F,100,1,0.3653373170173851,0.34839901594443556,0.5220063149724423
183,111015_1,1,2,24,teddybear_pos,teddybear_inhib,teddybear_pos,inhibition,control,distractor,target,R,teddybear_pos,Y,11/10/2015,13:10:00,1.684,4.97,4,F,100,1,0.521171915820135,0.34839901594443556,0.5220063149724423
184,111015_1,1,2,21,banana_implic,banana_control,banana_implic,implicature,implicature,distractor,target,L,banana_control,N,11/10/2015,13:10:00,1.765,4.97,4,F,100,0,0.56815069038526,0.34839901594443556,0.5220063149724423
185,111015_1,1,2,54,cookie_pos,cookie_pos,cookie_inhib,inhibition,control,target,distractor,L,cookie_pos,Y,11/10/2015,13:10:00,1.644,4.97,4,F,100,1,0.4971322966339881,0.34839901594443556,0.5220063149724423
186,111015_1,1,2,56,bird_control,bird_control,bird_foil,implicature,unambiguous,target,distractor,L,bird_control,Y,11/10/2015,13:10:00,0.395,4.97,4,F,100,1,-0.9288695140810151,0.34839901594443556,0.5220063149724423
187,111015_1,1,2,24,car_pos,car_neg,car_pos,negation,positive,distractor,target,L,car_neg,N,11/10/2015,13:10:00,0.957,4.97,4,F,100,0,-0.04395188752918283,0.34839901594443556,0.5220063149724423
188,111015_1,1,2,57,teddybear_implic,teddybear_implic,teddybear_control,implicature,implicature,target,distractor,R,teddybear_control,N,11/10/2015,13:10:00,0.751,4.97,4,F,100,0,-0.28634962721800233,0.34839901594443556,0.5220063149724423
189,111015_1,1,2,58,cookie_pos,cookie_pos,cookie_inhib,inhibition,control,target,distractor,L,cookie_pos,Y,11/10/2015,13:10:00,1.904,4.97,4,F,100,1,0.6439569363691735,0.34839901594443556,0.5220063149724423
190,111015_1,1,2,23,teddybear_pos,teddybear_pos,teddybear_inhib,inhibition,control,target,distractor,L,teddybear_pos,Y,11/10/2015,13:10:00,1.619,4.97,4,F,100,1,0.4818086746954981,0.34839901594443556,0.5220063149724423
191,111015_1,1,2,58,cup_implic,cup_implic,cup_control,implicature,implicature,target,distractor,L,cup_implic,Y,11/10/2015,13:10:00,1.347,4.97,4,F,100,1,0.2978798974282269,0.34839901594443556,0.5220063149724423
192,111015_1,1,2,60,cat_implic,cat_control,cat_implic,implicature,implicature,distractor,target,L,cat_control,N,11/10/2015,13:10:00,1.361,4.97,4,F,100,0,0.30821972366932904,0.34839901594443556,0.5220063149724423
193,111015_1,1,2,1,dog_pos,dog_neg,dog_pos,negation,positive,distractor,target,R,dog_pos,Y,11/10/2015,13:10:00,1.796,4.97,4,F,100,1,0.5855619698800079,0.34839901594443556,0.5220063149724423
194,111015_1,1,2,23,banana_pos,banana_neg,banana_pos,negation,positive,distractor,target,R,banana_pos,Y,11/10/2015,13:10:00,0.956,4.97,4,F,100,1,-0.044997365930735805,0.34839901594443556,0.5220063149724423
195,111015_1,1,2,57,cookie_pos,cookie_pos,cookie_inhib,inhibition,control,target,distractor,L,cookie_pos,Y,11/10/2015,13:10:00,1.652,4.97,4,F,100,1,0.5019866750987863,0.34839901594443556,0.5220063149724423
196,111015_1,1,2,25,car_neg,car_neg,car_pos,negation,negative,target,distractor,R,car_pos,N,11/10/2015,13:10:00,0.982,4.97,4,F,100,0,-0.01816397062767118,0.34839901594443556,0.5220063149724423
197,111015_1,1,2,20,lamp_implic,lamp_implic,lamp_control,implicature,implicature,target,distractor,R,lamp_control,N,11/10/2015,13:10:00,1.282,4.97,4,F,100,0,0.24842135849847832,0.34839901594443556,0.5220063149724423
198,111015_1,1,2,26,banana_pos,banana_neg,banana_pos,negation,positive,distractor,target,L,banana_neg,N,11/10/2015,13:10:00,2.413,4.97,4,F,100,0,0.8808707866428946,0.34839901594443556,0.5220063149724423
199,111015_1,1,2,21,teddybear_pos,teddybear_inhib,teddybear_pos,inhibition,control,distractor,target,R,teddybear_pos,Y,11/10/2015,13:10:00,1.684,4.97,4,F,100,1,0.521171915820135,0.34839901594443556,0.5220063149724423
200,111015_4,2,2,32,flower_implic,flower_implic,flower_control,implicature,implicature,target,distractor,L,flower_implic,Y,11/10/2015,13:30:00,1.785,5.03,5,M,100,1,0.5794184152316023,0.34839901594443556,0.5220063149724423
201,111015_4,2,2,18,lamp_pos,lamp_pos,lamp_inhib,inhibition,control,target,distractor,L,lamp_pos,Y,11/10/2015,13:30:00,1.082,5.03,5,M,100,1,0.07881118042428985,0.34839901594443556,0.5220063149724423
202,111015_4,2,2,31,teddybear_control,teddybear_control,teddybear_foil,implicature,unambiguous,target,distractor,L,teddybear_control,Y,11/10/2015,13:30:00,2.449,5.03,5,M,100,1,0.8956797779700306,0.34839901594443556,0.5220063149724423
203,111015_4,2,2,30,bicycle_control,bicycle_foil,bicycle_control,implicature,unambiguous,distractor,target,R,bicycle_control,Y,11/10/2015,13:30:00,1.32,5.03,5,M,100,1,0.27763173659827955,0.34839901594443556,0.5220063149724423
204,111015_4,2,2,7,banana_pos,banana_neg,banana_pos,negation,positive,distractor,target,R,banana_pos,Y,11/10/2015,13:30:00,1.431,5.03,5,M,100,1,0.3583735005743139,0.34839901594443556,0.5220063149724423
205,111015_4,2,2,27,cookie_control,cookie_control,cookie_foil,implicature,unambiguous,target,distractor,L,cookie_control,Y,11/10/2015,13:30:00,1.536,5.03,5,M,100,1,0.42918163472548043,0.34839901594443556,0.5220063149724423
206,111015_4,2,2,63,dog_pos,dog_pos,dog_inhib,inhibition,control,target,distractor,L,dog_pos,Y,11/10/2015,13:30:00,1.081,5.03,5,M,100,1,0.0778865386570712,0.34839901594443556,0.5220063149724423
207,111015_4,2,2,29,cup_implic,cup_control,cup_implic,implicature,implicature,distractor,target,R,cup_implic,Y,11/10/2015,13:30:00,2.319,5.03,5,M,100,1,0.8411360582733945,0.34839901594443556,0.5220063149724423
208,111015_4,2,2,26,lamp_control,lamp_control,lamp_foil,implicature,unambiguous,target,distractor,L,lamp_control,Y,11/10/2015,13:30:00,1.539,5.03,5,M,100,1,0.43113285485674213,0.34839901594443556,0.5220063149724423
209,111015_4,2,2,65,dog_pos,dog_pos,dog_inhib,inhibition,control,target,distractor,L,dog_pos,Y,11/10/2015,13:30:00,1.216,5.03,5,M,100,1,0.19556678354397525,0.34839901594443556,0.5220063149724423
210,111015_4,2,2,57,teddybear_pos,teddybear_inhib,teddybear_pos,inhibition,control,distractor,target,R,teddybear_pos,Y,11/10/2015,13:30:00,0.822,5.03,5,M,100,1,-0.1960148839259572,0.34839901594443556,0.5220063149724423
211,111015_4,2,2,33,cat_implic,cat_implic,cat_control,implicature,implicature,target,distractor,L,cat_implic,Y,11/10/2015,13:30:00,1.637,5.03,5,M,100,1,0.49286529838899784,0.34839901594443556,0.5220063149724423
212,111015_4,2,2,40,teddybear_pos,teddybear_neg,teddybear_pos,negation,positive,distractor,target,R,teddybear_pos,Y,11/10/2015,13:30:00,0.824,5.03,5,M,100,1,-0.1935847490726654,0.34839901594443556,0.5220063149724423
213,111015_4,2,2,76,apple_pos,apple_inhib,apple_pos,inhibition,control,distractor,target,R,apple_pos,Y,11/10/2015,13:30:00,1.57,5.03,5,M,100,1,0.45107561936021673,0.34839901594443556,0.5220063149724423
214,111015_4,2,2,41,cup_neg,cup_pos,cup_neg,negation,negative,distractor,target,R,cup_neg,Y,11/10/2015,13:30:00,0.974000000000001,5.03,5,M,100,1,-0.02634397533960095,0.34839901594443556,0.5220063149724423
215,111015_4,2,2,75,apple_pos,apple_pos,apple_inhib,inhibition,control,target,distractor,L,apple_pos,Y,11/10/2015,13:30:00,0.707,5.03,5,M,100,1,-0.34672461308556435,0.34839901594443556,0.5220063149724423
216,111015_4,2,2,25,dog_implic,dog_control,dog_implic,implicature,implicature,distractor,target,R,dog_implic,Y,11/10/2015,13:30:00,1.538,5.03,5,M,100,1,0.43048287108345223,0.34839901594443556,0.5220063149724423
217,111015_4,2,2,6,bird_neg,bird_neg,bird_pos,negation,negative,target,distractor,L,bird_neg,Y,11/10/2015,13:30:00,1.566,5.03,5,M,100,1,0.4485245975686114,0.34839901594443556,0.5220063149724423
218,111015_4,2,2,17,lamp_pos,lamp_pos,lamp_inhib,inhibition,control,target,distractor,L,lamp_pos,Y,11/10/2015,13:30:00,1.273,5.03,5,M,100,1,0.2413763195752694,0.34839901594443556,0.5220063149724423
219,111015_4,2,2,59,teddybear_inhib,teddybear_pos,teddybear_inhib,inhibition,inhib,distractor,target,L,teddybear_pos,N,11/10/2015,13:30:00,0.699,5.03,5,M,100,0,-0.3581045367483269,0.34839901594443556,0.5220063149724423
220,111015_4,2,2,56,teddybear_pos,teddybear_pos,teddybear_inhib,inhibition,control,target,distractor,L,teddybear_pos,Y,11/10/2015,13:30:00,1.146,5.03,5,M,100,1,0.13627761829254775,0.34839901594443556,0.5220063149724423
221,111015_4,2,2,74,apple_pos,apple_pos,apple_inhib,inhibition,control,target,distractor,L,apple_pos,Y,11/10/2015,13:30:00,1.243,5.03,5,M,100,1,0.21752781252857414,0.34839901594443556,0.5220063149724423
222,111015_4,2,2,38,banana_neg,banana_pos,banana_neg,negation,negative,distractor,target,R,banana_neg,Y,11/10/2015,13:30:00,1.912,5.03,5,M,100,1,0.6481498146292095,0.34839901594443556,0.5220063149724423
223,111015_4,2,2,55,teddybear_pos,teddybear_pos,teddybear_inhib,inhibition,control,target,distractor,L,teddybear_pos,Y,11/10/2015,13:30:00,1.314,5.03,5,M,100,1,0.2730759200624188,0.34839901594443556,0.5220063149724423
224,111015_4,2,2,34,apple_implic,apple_control,apple_implic,implicature,implicature,distractor,target,R,apple_implic,Y,11/10/2015,13:30:00,1.372,5.03,5,M,100,1,0.31626952930369356,0.34839901594443556,0.5220063149724423
225,111015_4,2,2,58,teddybear_pos,teddybear_inhib,teddybear_pos,inhibition,control,distractor,target,R,teddybear_pos,Y,11/10/2015,13:30:00,1.073,5.03,5,M,100,1,0.07045846364856137,0.34839901594443556,0.5220063149724423
226,111015_4,2,2,16,lamp_pos,lamp_pos,lamp_inhib,inhibition,control,target,distractor,L,lamp_pos,Y,11/10/2015,13:30:00,2.704,5.03,5,M,100,1,0.9947321581807177,0.34839901594443556,0.5220063149724423
227,111015_4,2,2,37,car_neg,car_pos,car_neg,negation,negative,distractor,target,R,car_neg,Y,11/10/2015,13:30:00,1.129,5.03,5,M,100,1,0.12133228516752496,0.34839901594443556,0.5220063149724423
228,111015_4,2,2,24,cookie_control,cookie_control,cookie_foil,implicature,unambiguous,target,distractor,L,cookie_control,Y,11/10/2015,13:30:00,1.066,5.03,5,M,100,1,0.06391332574365285,0.34839901594443556,0.5220063149724423
229,111015_4,2,2,15,lamp_pos,lamp_pos,lamp_inhib,inhibition,control,target,distractor,L,lamp_pos,Y,11/10/2015,13:30:00,1.915,5.03,5,M,100,1,0.6497176226326093,0.34839901594443556,0.5220063149724423
230,111015_4,2,2,35,banana_neg,banana_pos,banana_neg,negation,negative,distractor,target,R,banana_neg,Y,11/10/2015,13:30:00,1.092,5.03,5,M,100,1,0.08801087732271337,0.34839901594443556,0.5220063149724423
231,111015_4,2,2,73,car_inhib,car_pos,car_inhib,inhibition,inhib,distractor,target,R,car_inhib,Y,11/10/2015,13:30:00,1.187,5.03,5,M,100,1,0.17142911562753102,0.34839901594443556,0.5220063149724423
232,111015_4,2,2,53,lamp_pos,lamp_pos,lamp_neg,negation,positive,target,distractor,L,lamp_pos,Y,11/10/2015,13:30:00,0.946,5.03,5,M,100,1,-0.05551270993025883,0.34839901594443556,0.5220063149724423
233,111015_4,2,2,77,apple_pos,apple_inhib,apple_pos,inhibition,control,distractor,target,R,apple_pos,Y,11/10/2015,13:30:00,1.328,5.03,5,M,100,1,0.28367405105424215,0.34839901594443556,0.5220063149724423
234,111015_4,2,2,66,dog_inhib,dog_inhib,dog_pos,inhibition,inhib,target,distractor,L,dog_inhib,Y,11/10/2015,13:30:00,1.586,5.03,5,M,100,1,0.4612151232126563,0.34839901594443556,0.5220063149724423
235,111015_4,2,2,36,car_pos,car_neg,car_pos,negation,positive,distractor,target,R,car_pos,Y,11/10/2015,13:30:00,1.392,5.03,5,M,100,1,0.3307415619122278,0.34839901594443556,0.5220063149724423
236,111015_4,2,2,78,apple_pos,apple_inhib,apple_pos,inhibition,control,distractor,target,R,apple_pos,Y,11/10/2015,13:30:00,0.836,5.03,5,M,100,1,-0.17912666589743548,0.34839901594443556,0.5220063149724423
