"","subid","list","trial.num","word","leftpic","rightpic","game","trial.type","leftpic.type","rightpic.type","side.chosen","pic.chosen","response","rt","agegroup"
"225","111015_3",1,1,"apple_pos","apple_inhib","apple_pos","inhibition","control","distractor","target","R","apple_pos","Y",5667,3
"226","111015_3",1,3,"teddybear_pos","teddybear_pos","teddybear_neg","negation","positive","target","distractor","L","teddybear_pos","Y",5097,3
"227","111015_3",1,14,"dog_pos","dog_pos","dog_inhib","inhibition","control","target","distractor","L","dog_pos","Y",5540,3
"228","111015_3",1,7,"car_pos","car_inhib","car_pos","inhibition","control","distractor","target","R","car_pos","Y",3063,3
"229","111015_3",1,32,"banana_inhib","banana_pos","banana_inhib","inhibition","inhib","distractor","target","R","banana_inhib","Y",2299,3
"230","111015_3",1,6,"teddybear_control","teddybear_foil","teddybear_control","implicature","unambiguous","distractor","target","R","teddybear_control","Y",4227,3
"231","111015_3",1,6,"apple_inhib","apple_pos","apple_inhib","inhibition","inhib","distractor","target","R","apple_inhib","Y",3841,3
"232","111015_3",1,21,"teddybear_pos","teddybear_inhib","teddybear_pos","inhibition","control","distractor","target","R","teddybear_pos","Y",3560,3
"233","111015_3",1,22,"teddybear_pos","teddybear_pos","teddybear_inhib","inhibition","control","target","distractor","L","teddybear_pos","Y",3677,3
"234","111015_3",1,1,"dog_pos","dog_pos","dog_neg","negation","positive","target","distractor","L","dog_pos","Y",6866,3
"235","111015_3",1,2,"apple_pos","apple_inhib","apple_pos","inhibition","control","distractor","target","R","apple_pos","Y",9512,3
"236","111015_3",1,26,"banana_pos","banana_pos","banana_inhib","inhibition","control","target","distractor","L","banana_pos","Y",9725,3
"237","111015_3",1,27,"banana_pos","banana_pos","banana_inhib","inhibition","control","target","distractor","L","banana_pos","Y",5024,3
"238","111015_3",1,19,"dog_inhib","dog_inhib","dog_pos","inhibition","inhib","target","distractor","L","dog_inhib","Y",2064,3
"239","111015_3",1,28,"banana_pos","banana_pos","banana_inhib","inhibition","control","target","distractor","L","banana_pos","Y",6260,3
"240","111015_3",1,30,"banana_pos","banana_inhib","banana_pos","inhibition","control","distractor","target","R","banana_pos","Y",7907,3
"241","111015_3",1,31,"banana_pos","banana_inhib","banana_pos","inhibition","control","distractor","target","R","banana_pos","Y",3011,3
"242","111015_3",1,24,"teddybear_pos","teddybear_inhib","teddybear_pos","inhibition","control","distractor","target","R","teddybear_pos","Y",2996,3
"243","111015_3",1,23,"teddybear_pos","teddybear_inhib","teddybear_pos","inhibition","control","distractor","target","R","teddybear_pos","Y",2095,3
"244","111015_3",1,13,"dog_pos","dog_pos","dog_inhib","inhibition","control","target","distractor","L","dog_pos","Y",3800,3
"245","111015_3",1,25,"teddybear_inhib","teddybear_inhib","teddybear_pos","inhibition","inhib","target","distractor","L","teddybear_inhib","Y",2126,3
"246","111015_3",1,18,"dog_pos","dog_pos","dog_inhib","inhibition","control","target","distractor","L","dog_pos","Y",1661,3
"247","111015_3",1,16,"dog_pos","dog_inhib","dog_pos","inhibition","control","distractor","target","R","dog_pos","Y",2178,3
"248","111015_3",1,17,"dog_pos","dog_inhib","dog_pos","inhibition","control","distractor","target","R","dog_pos","Y",3891,3
"249","111015_3",1,15,"dog_pos","dog_inhib","dog_pos","inhibition","control","distractor","target","R","dog_pos","Y",2780,3
"250","111015_4",2,47,"banana_pos","banana_pos","banana_inhib","inhibition","control","target","distractor","L","banana_pos","Y",1339,5
"251","111015_4",2,48,"banana_pos","banana_inhib","banana_pos","inhibition","control","distractor","target","R","banana_pos","Y",951,5
"252","111015_4",2,39,"cat_pos","cat_inhib","cat_pos","inhibition","control","distractor","target","R","cat_pos","Y",1274,5
"253","111015_4",2,47,"dog_implic","dog_control","dog_implic","implicature","implicature","distractor","target","R","dog_implic","Y",1224,5
"254","111015_4",2,46,"bicycle_inhib","bicycle_pos","bicycle_inhib","inhibition","inhib","distractor","target","R","bicycle_inhib","Y",1276,5
"255","111015_4",2,59,"cup_implic","cup_control","cup_implic","implicature","implicature","distractor","target","R","cup_implic","Y",1787,5
"256","111015_4",2,45,"bicycle_pos","bicycle_pos","bicycle_inhib","inhibition","control","target","distractor","L","bicycle_pos","Y",949,5
"257","111015_4",2,60,"banana_implic","banana_control","banana_implic","implicature","implicature","distractor","target","R","banana_implic","Y",1847,5
"258","111015_4",2,48,"bicycle_implic","bicycle_implic","bicycle_control","implicature","implicature","target","distractor","L","bicycle_implic","Y",950,5
"259","111015_4",2,49,"bird_implic","bird_implic","bird_control","implicature","implicature","target","distractor","L","bird_implic","Y",2018,5
"260","111015_4",2,3,"cat_neg","cat_neg","cat_pos","negation","negative","target","distractor","R","cat_pos","N",1552,5
"261","111015_4",2,50,"flower_control","flower_foil","flower_control","implicature","unambiguous","distractor","target","R","flower_control","Y",1876,5
"262","111015_4",2,1,"cookie_pos","cookie_neg","cookie_pos","negation","positive","distractor","target","R","cookie_pos","Y",1605,5
"263","111015_4",2,58,"apple_control","apple_foil","apple_control","implicature","unambiguous","distractor","target","R","apple_control","Y",1516,5
"264","111015_4",2,52,"banana_pos","banana_inhib","banana_pos","inhibition","control","distractor","target","R","banana_pos","Y",634,5
"265","111015_4",2,53,"bicycle_control","bicycle_control","bicycle_foil","implicature","unambiguous","target","distractor","L","bicycle_control","Y",2109,5
"266","111015_4",2,51,"car_control","car_control","car_foil","implicature","unambiguous","target","distractor","L","car_control","Y",1234,5
"267","111015_4",2,2,"flower_pos","flower_neg","flower_pos","negation","positive","distractor","target","R","flower_pos","Y",946,5
"268","111015_4",2,56,"cookie_implic","cookie_implic","cookie_control","implicature","implicature","target","distractor","L","cookie_implic","Y",914,5
"269","111015_4",2,57,"cat_implic","cat_implic","cat_control","implicature","implicature","target","distractor","L","cat_implic","Y",1420,5
"270","111015_4",2,44,"bicycle_pos","bicycle_pos","bicycle_inhib","inhibition","control","target","distractor","L","bicycle_pos","Y",1226,5
"271","111015_4",2,24,"teddybear_pos","teddybear_pos","teddybear_neg","negation","positive","target","distractor","L","teddybear_pos","Y",1723,5
"272","111015_4",2,25,"lamp_pos","lamp_pos","lamp_neg","negation","positive","target","distractor","L","lamp_pos","Y",2587,5
"273","111015_4",2,26,"flower_neg","flower_neg","flower_pos","negation","negative","target","distractor","L","flower_neg","Y",1391,5
"274","111015_4",2,49,"banana_pos","banana_inhib","banana_pos","inhibition","control","distractor","target","L","banana_inhib","N",874,5
"275","111015_4",2,50,"banana_pos","banana_pos","banana_inhib","inhibition","control","target","distractor","R","banana_inhib","N",356,5
"276","111015_4",2,52,"lamp_implic","lamp_implic","lamp_control","implicature","implicature","target","distractor","L","lamp_implic","Y",1978,5
"277","111015_4",2,22,"cookie_pos","cookie_inhib","cookie_pos","inhibition","control","distractor","target","R","cookie_pos","Y",1058,5
"278","111015_4",2,38,"cat_pos","cat_inhib","cat_pos","inhibition","control","distractor","target","R","cat_pos","Y",1034,5
"279","111015_4",2,54,"dog_control","dog_control","dog_foil","implicature","unambiguous","target","distractor","L","dog_control","Y",2586,5
"280","111015_4",2,55,"teddybear_implic","teddybear_implic","teddybear_control","implicature","implicature","target","distractor","L","teddybear_implic","Y",1273,5
"281","111015_4",2,41,"bicycle_pos","bicycle_inhib","bicycle_pos","inhibition","control","distractor","target","R","bicycle_pos","Y",907,5
"282","111015_4",2,42,"bicycle_pos","bicycle_inhib","bicycle_pos","inhibition","control","distractor","target","R","bicycle_pos","Y",562,5
"283","111015_4",2,15,"lamp_pos","lamp_pos","lamp_inhib","inhibition","control","target","distractor","L","lamp_pos","Y",1915,5
"284","111015_4",2,16,"lamp_pos","lamp_pos","lamp_inhib","inhibition","control","target","distractor","L","lamp_pos","Y",2704,5
"285","111015_4",2,17,"lamp_pos","lamp_pos","lamp_inhib","inhibition","control","target","distractor","L","lamp_pos","Y",1273,5
"286","111015_4",2,18,"lamp_pos","lamp_pos","lamp_inhib","inhibition","control","target","distractor","L","lamp_pos","Y",1082,5
"287","111015_4",2,19,"lamp_pos","lamp_pos","lamp_inhib","inhibition","control","target","distractor","L","lamp_pos","Y",704,5
"288","111015_4",2,20,"lamp_inhib","lamp_inhib","lamp_pos","inhibition","inhib","target","distractor","L","lamp_inhib","Y",1906,5
"289","111015_4",2,51,"banana_pos","banana_pos","banana_inhib","inhibition","control","target","distractor","L","banana_pos","Y",1171,5
"290","111015_4",2,4,"cup_pos","cup_pos","cup_inhib","inhibition","control","target","distractor","L","cup_pos","Y",713,5
"291","111015_4",2,5,"cup_pos","cup_inhib","cup_pos","inhibition","control","distractor","target","L","cup_inhib","N",1591,5
"292","111015_4",2,40,"banana_control","banana_control","banana_foil","implicature","unambiguous","target","distractor","L","banana_control","Y",1432,5
"293","111015_4",2,40,"cat_inhib","cat_pos","cat_inhib","inhibition","inhib","distractor","target","R","cat_inhib","Y",1465,5
"294","111015_4",2,8,"bird_pos","bird_pos","bird_inhib","inhibition","control","target","distractor","L","bird_pos","Y",1320,5
"295","111015_4",2,9,"bird_pos","bird_inhib","bird_pos","inhibition","control","distractor","target","R","bird_pos","Y",1511,5
"296","111015_4",2,43,"bicycle_pos","bicycle_inhib","bicycle_pos","inhibition","control","distractor","target","R","bicycle_pos","Y",932,5
"297","111015_4",2,44,"cat_control","cat_foil","cat_control","implicature","unambiguous","distractor","target","R","cat_control","Y",2473,5
"298","111015_4",2,45,"bird_control","bird_foil","bird_control","implicature","unambiguous","distractor","target","R","bird_control","Y",2269,5
"299","111015_4",2,46,"flower_implic","flower_control","flower_implic","implicature","implicature","distractor","target","R","flower_implic","Y",2577,5
"300","111015_4",2,1,"cup_pos","cup_pos","cup_inhib","inhibition","control","target","distractor","L","cup_pos","Y",1731,5
"301","111015_4",2,2,"cup_pos","cup_pos","cup_inhib","inhibition","control","target","distractor","L","cup_pos","Y",1290,5
"302","111015_4",2,21,"cookie_pos","cookie_inhib","cookie_pos","inhibition","control","distractor","target","R","cookie_pos","Y",1501,5
"303","111015_4",2,62,"dog_pos","dog_inhib","dog_pos","inhibition","control","distractor","target","R","dog_pos","Y",780,5
"304","111015_4",2,63,"dog_pos","dog_pos","dog_inhib","inhibition","control","target","distractor","L","dog_pos","Y",1081,5
"305","111015_4",2,53,"banana_inhib","banana_pos","banana_inhib","inhibition","inhib","distractor","target","R","banana_inhib","Y",1543,5
"306","111015_4",2,54,"teddybear_pos","teddybear_inhib","teddybear_pos","inhibition","control","distractor","target","R","teddybear_pos","Y",1109,5
"307","111015_4",2,26,"cookie_inhib","cookie_inhib","cookie_pos","inhibition","inhib","target","distractor","L","cookie_inhib","Y",1643,5
"308","111015_4",2,27,"flower_pos","flower_inhib","flower_pos","inhibition","control","distractor","target","R","flower_pos","Y",1256,5
"309","111015_4",2,10,"bird_pos","bird_pos","bird_inhib","inhibition","control","target","distractor","L","bird_pos","Y",1177,5
"310","111015_4",2,11,"bird_pos","bird_pos","bird_inhib","inhibition","control","target","distractor","L","bird_pos","Y",1103,5
"311","111015_4",2,12,"bird_pos","bird_inhib","bird_pos","inhibition","control","distractor","target","R","bird_pos","Y",1475,5
"312","111015_4",2,13,"bird_inhib","bird_inhib","bird_pos","inhibition","inhib","target","distractor","L","bird_inhib","Y",1412,5
"313","111015_4",2,14,"lamp_pos","lamp_inhib","lamp_pos","inhibition","control","distractor","target","R","lamp_pos","Y",1775,5
"314","111015_4",2,60,"dog_pos","dog_pos","dog_inhib","inhibition","control","target","distractor","L","dog_pos","Y",2399,5
"315","111015_4",2,3,"cup_pos","cup_pos","cup_inhib","inhibition","control","target","distractor","L","cup_pos","Y",992,5
"316","111015_4",2,37,"teddybear_control","teddybear_foil","teddybear_control","implicature","unambiguous","distractor","target","R","teddybear_control","Y",2633,5
"317","111015_4",2,38,"cup_implic","cup_implic","cup_control","implicature","implicature","target","distractor","L","cup_implic","Y",2337,5
"318","111015_4",2,39,"car_implic","car_control","car_implic","implicature","implicature","distractor","target","R","car_implic","Y",1875,5
"319","111015_4",2,37,"cat_pos","cat_pos","cat_inhib","inhibition","control","target","distractor","L","cat_pos","Y",1216,5
"320","111015_4",2,18,"bicycle_neg","bicycle_pos","bicycle_neg","negation","negative","distractor","target","R","bicycle_neg","Y",1901,5
"321","111015_4",2,19,"cup_pos","cup_neg","cup_pos","negation","positive","distractor","target","R","cup_pos","Y",1467,5
"322","111015_4",2,20,"lamp_neg","lamp_pos","lamp_neg","negation","negative","distractor","target","R","lamp_neg","Y",1265,5
"323","111015_4",2,21,"car_pos","car_neg","car_pos","negation","positive","distractor","target","R","car_pos","Y",1727,5
"324","111015_4",2,22,"cat_neg","cat_neg","cat_pos","negation","negative","target","distractor","L","cat_neg","Y",2306,5
"325","111015_4",2,23,"flower_neg","flower_neg","flower_pos","negation","negative","target","distractor","R","flower_pos","N",846,5
"326","111015_4",2,5,"bird_implic","bird_control","bird_implic","implicature","implicature","distractor","target","R","bird_implic","Y",1315,5
"327","111015_4",2,6,"apple_control","apple_control","apple_foil","implicature","unambiguous","target","distractor","L","apple_control","Y",1608,5
"328","111015_4",2,61,"dog_pos","dog_inhib","dog_pos","inhibition","control","distractor","target","R","dog_pos","Y",965,5
"329","111015_4",2,8,"cookie_control","cookie_control","cookie_foil","implicature","unambiguous","target","distractor","L","cookie_control","Y",1780,5
"330","111015_4",2,27,"bicycle_neg","bicycle_pos","bicycle_neg","negation","negative","distractor","target","R","bicycle_neg","Y",1285,5
"331","111015_4",2,28,"dog_neg","dog_neg","dog_pos","negation","negative","target","distractor","L","dog_neg","Y",1954,5
"332","111015_4",2,6,"cup_inhib","cup_pos","cup_inhib","inhibition","inhib","distractor","target","L","cup_pos","N",1193,5
