"","subid","list","game.order","trial.num","word","leftpic","rightpic","game","trial.type","leftpic.type","rightpic.type","side.chosen","pic.chosen","response","date","timestamp","rt","gender","age","language"
"179","1",1,2,221,"dog_control","dog_foil","dog_control","negimp","unambiguous","distractor","target","R","dog_control","Y","8/10/2015","17:39",759,"M","35","English"
"180","1",1,2,222,"bird_pos","bird_pos","bird_neg","negimp","positive","target","distractor","L","bird_pos","Y","8/10/2015","17:39",741,"M","35","English"
"181","1",1,2,223,"teddybear_control","teddybear_control","teddybear_foil","negimp","unambiguous","target","distractor","L","teddybear_control","Y","8/10/2015","17:39",889,"M","35","English"
"182","1",1,2,224,"cookie_pos","cookie_neg","cookie_pos","negimp","positive","distractor","target","R","cookie_pos","Y","8/10/2015","17:39",719,"M","35","English"
"183","1",1,2,225,"flower_implic","flower_implic","flower_control","negimp","implicature","target","distractor","L","flower_implic","Y","8/10/2015","17:39",926,"M","35","English"
"184","1",1,2,226,"car_neg","car_neg","car_pos","negimp","negative","target","distractor","L","car_neg","Y","8/10/2015","17:39",1011,"M","35","English"
"185","1",1,2,227,"cup_implic","cup_control","cup_implic","negimp","implicature","distractor","target","R","cup_implic","Y","8/10/2015","17:39",1206,"M","35","English"
"186","1",1,2,228,"cat_implic","cat_implic","cat_control","negimp","implicature","target","distractor","L","cat_implic","Y","8/10/2015","17:39",728,"M","35","English"
"187","1",1,2,229,"bicycle_implic","bicycle_control","bicycle_implic","negimp","implicature","distractor","target","R","bicycle_implic","Y","8/10/2015","17:39",551,"M","35","English"
"188","1",1,2,230,"teddybear_control","teddybear_foil","teddybear_control","negimp","unambiguous","distractor","target","R","teddybear_control","Y","8/10/2015","17:39",778,"M","35","English"
"189","1",1,2,231,"cookie_control","cookie_control","cookie_foil","negimp","unambiguous","target","distractor","L","cookie_control","Y","8/10/2015","17:39",720,"M","35","English"
"190","1",1,2,232,"apple_pos","apple_pos","apple_neg","negimp","positive","target","distractor","L","apple_pos","Y","8/10/2015","17:39",624,"M","35","English"
"191","1",1,2,233,"cup_control","cup_control","cup_foil","negimp","unambiguous","target","distractor","L","cup_control","Y","8/10/2015","17:39",943,"M","35","English"
"192","1",1,2,234,"cat_neg","cat_pos","cat_neg","negimp","negative","distractor","target","L","cat_pos","N","8/10/2015","17:39",710.000000000001,"M","35","English"
"193","1",1,2,235,"banana_neg","banana_neg","banana_pos","negimp","negative","target","distractor","L","banana_neg","Y","8/10/2015","17:39",1119,"M","35","English"
"194","1",1,2,236,"flower_implic","flower_implic","flower_control","negimp","implicature","target","distractor","L","flower_implic","Y","8/10/2015","17:39",710,"M","35","English"
"195","1",1,2,237,"car_control","car_foil","car_control","negimp","unambiguous","distractor","target","R","car_control","Y","8/10/2015","17:39",918,"M","35","English"
"196","1",1,2,238,"bird_neg","bird_neg","bird_pos","negimp","negative","target","distractor","L","bird_neg","Y","8/10/2015","17:39",744,"M","35","English"
"197","1",1,2,239,"dog_implic","dog_implic","dog_control","negimp","implicature","target","distractor","L","dog_implic","Y","8/10/2015","17:39",1185,"M","35","English"
"198","1",1,2,240,"lamp_pos","lamp_neg","lamp_pos","negimp","positive","distractor","target","L","lamp_neg","N","8/10/2015","17:39",859,"M","35","English"
"199","1",1,2,1,"apple_pos","apple_inhib","apple_pos","inhibition","control","distractor","target","R","apple_pos","Y","8/10/2015","17:39",867,"M","35","English"
"200","1",1,2,121,"banana_pos","banana_pos","banana_neg","negimp","positive","target","distractor","L","banana_pos","Y","8/10/2015","17:39",1219,"M","35","English"
"201","1",1,2,122,"cup_control","cup_foil","cup_control","negimp","unambiguous","distractor","target","R","cup_control","Y","8/10/2015","17:39",1162,"M","35","English"
"202","1",1,2,123,"apple_pos","apple_pos","apple_neg","negimp","positive","target","distractor","L","apple_pos","Y","8/10/2015","17:39",739,"M","35","English"
"203","1",1,2,124,"cat_neg","cat_neg","cat_pos","negimp","negative","target","distractor","L","cat_neg","Y","8/10/2015","17:39",741.000000000001,"M","35","English"
"204","1",1,2,125,"cookie_implic","cookie_implic","cookie_control","negimp","implicature","target","distractor","L","cookie_implic","Y","8/10/2015","17:39",697,"M","35","English"
"205","1",1,2,126,"teddybear_control","teddybear_control","teddybear_foil","negimp","unambiguous","target","distractor","L","teddybear_control","Y","8/10/2015","17:39",724,"M","35","English"
"206","1",1,2,127,"dog_pos","dog_pos","dog_neg","negimp","positive","target","distractor","L","dog_pos","Y","8/10/2015","17:39",805,"M","35","English"
"207","1",1,2,128,"bicycle_implic","bicycle_implic","bicycle_control","negimp","implicature","target","distractor","L","bicycle_implic","Y","8/10/2015","17:39",696,"M","35","English"
"208","1",1,2,129,"lamp_neg","lamp_neg","lamp_pos","negimp","negative","target","distractor","L","lamp_neg","Y","8/10/2015","17:39",906.999999999997,"M","35","English"
"209","1",1,2,130,"car_pos","car_neg","car_pos","negimp","positive","distractor","target","R","car_pos","Y","8/10/2015","17:39",862,"M","35","English"
"210","1",1,2,131,"flower_control","flower_foil","flower_control","negimp","unambiguous","distractor","target","R","flower_control","Y","8/10/2015","17:39",878,"M","35","English"
"211","1",1,2,132,"bird_control","bird_foil","bird_control","negimp","unambiguous","distractor","target","R","bird_control","Y","8/10/2015","17:39",787,"M","35","English"
"212","1",1,2,13,"car_pos","car_pos","car_inhib","inhibition","control","target","distractor","L","car_pos","Y","8/10/2015","17:39",465,"M","35","English"
"213","1",1,2,14,"car_inhib","car_inhib","car_pos","inhibition","inhib","target","distractor","L","car_inhib","Y","8/10/2015","17:39",869,"M","35","English"
"214","1",1,2,15,"dog_pos","dog_pos","dog_inhib","inhibition","control","target","distractor","L","dog_pos","Y","8/10/2015","17:39",744,"M","35","English"
"215","1",1,2,16,"dog_pos","dog_inhib","dog_pos","inhibition","control","distractor","target","R","dog_pos","Y","8/10/2015","17:39",569,"M","35","English"
"216","1",1,2,17,"dog_pos","dog_inhib","dog_pos","inhibition","control","distractor","target","R","dog_pos","Y","8/10/2015","17:39",418,"M","35","English"
"217","1",1,2,18,"dog_pos","dog_inhib","dog_pos","inhibition","control","distractor","target","R","dog_pos","Y","8/10/2015","17:39",425,"M","35","English"
"218","1",1,2,19,"dog_pos","dog_pos","dog_inhib","inhibition","control","target","distractor","L","dog_pos","Y","8/10/2015","17:39",630,"M","35","English"
"219","1",1,2,20,"dog_inhib","dog_inhib","dog_pos","inhibition","inhib","target","distractor","L","dog_inhib","Y","8/10/2015","17:39",794,"M","35","English"
"220","1",1,2,21,"teddybear_pos","teddybear_inhib","teddybear_pos","inhibition","control","distractor","target","R","teddybear_pos","Y","8/10/2015","17:39",741,"M","35","English"
"221","1",1,2,22,"teddybear_pos","teddybear_inhib","teddybear_pos","inhibition","control","distractor","target","R","teddybear_pos","Y","8/10/2015","17:39",454,"M","35","English"
"222","1",1,2,23,"teddybear_pos","teddybear_inhib","teddybear_pos","inhibition","control","distractor","target","R","teddybear_pos","Y","8/10/2015","17:39",828,"M","35","English"
"223","1",1,2,24,"teddybear_pos","teddybear_pos","teddybear_inhib","inhibition","control","target","distractor","L","teddybear_pos","Y","8/10/2015","17:39",475,"M","35","English"
"224","1",1,2,25,"teddybear_pos","teddybear_inhib","teddybear_pos","inhibition","control","distractor","target","R","teddybear_pos","Y","8/10/2015","17:39",1069,"M","35","English"
"225","1",1,2,26,"teddybear_pos","teddybear_pos","teddybear_inhib","inhibition","control","target","distractor","L","teddybear_pos","Y","8/10/2015","17:39",757,"M","35","English"
"226","1",1,2,27,"teddybear_inhib","teddybear_pos","teddybear_inhib","inhibition","inhib","distractor","target","R","teddybear_inhib","Y","8/10/2015","17:39",737,"M","35","English"
"227","1",1,2,28,"banana_pos","banana_pos","banana_inhib","inhibition","control","target","distractor","L","banana_pos","Y","8/10/2015","17:39",852,"M","35","English"
"228","1",1,2,29,"banana_pos","banana_pos","banana_inhib","inhibition","control","target","distractor","L","banana_pos","Y","8/10/2015","17:39",452,"M","35","English"
"229","1",1,2,30,"banana_pos","banana_inhib","banana_pos","inhibition","control","distractor","target","R","banana_pos","Y","8/10/2015","17:39",551,"M","35","English"
"230","1",1,2,31,"banana_pos","banana_pos","banana_inhib","inhibition","control","target","distractor","L","banana_pos","Y","8/10/2015","17:39",590,"M","35","English"
"231","1",1,2,32,"banana_pos","banana_inhib","banana_pos","inhibition","control","distractor","target","R","banana_pos","Y","8/10/2015","17:39",637,"M","35","English"
"232","1",1,2,33,"banana_inhib","banana_pos","banana_inhib","inhibition","inhib","distractor","target","R","banana_inhib","Y","8/10/2015","17:39",592,"M","35","English"
"233","1",1,2,34,"bicycle_pos","bicycle_inhib","bicycle_pos","inhibition","control","distractor","target","R","bicycle_pos","Y","8/10/2015","17:39",672,"M","35","English"
"234","1",1,2,35,"bicycle_pos","bicycle_pos","bicycle_inhib","inhibition","control","target","distractor","L","bicycle_pos","Y","8/10/2015","17:39",448,"M","35","English"
"235","1",1,2,36,"bicycle_pos","bicycle_pos","bicycle_inhib","inhibition","control","target","distractor","L","bicycle_pos","Y","8/10/2015","17:39",671,"M","35","English"
"236","1",1,2,37,"bicycle_pos","bicycle_inhib","bicycle_pos","inhibition","control","distractor","target","R","bicycle_pos","Y","8/10/2015","17:39",519,"M","35","English"
"237","1",1,2,38,"bicycle_pos","bicycle_pos","bicycle_inhib","inhibition","control","target","distractor","L","bicycle_pos","Y","8/10/2015","17:39",667,"M","35","English"
"238","1",1,2,39,"bicycle_inhib","bicycle_inhib","bicycle_pos","inhibition","inhib","target","distractor","L","bicycle_inhib","Y","8/10/2015","17:39",709,"M","35","English"
"239","1",1,2,40,"cat_pos","cat_pos","cat_inhib","inhibition","control","target","distractor","L","cat_pos","Y","8/10/2015","17:39",640,"M","35","English"
"240","1",1,2,41,"cat_pos","cat_pos","cat_inhib","inhibition","control","target","distractor","L","cat_pos","Y","8/10/2015","17:39",463,"M","35","English"
"241","1",1,2,42,"cat_pos","cat_pos","cat_inhib","inhibition","control","target","distractor","L","cat_pos","Y","8/10/2015","17:39",477,"M","35","English"
"242","1",1,2,43,"cat_pos","cat_inhib","cat_pos","inhibition","control","distractor","target","R","cat_pos","Y","8/10/2015","17:39",491,"M","35","English"
"243","1",1,2,44,"cat_pos","cat_inhib","cat_pos","inhibition","control","distractor","target","R","cat_pos","Y","8/10/2015","17:39",542,"M","35","English"
"244","1",1,2,45,"cat_pos","cat_pos","cat_inhib","inhibition","control","target","distractor","L","cat_pos","Y","8/10/2015","17:39",779,"M","35","English"
"245","1",1,2,46,"cat_inhib","cat_pos","cat_inhib","inhibition","inhib","distractor","target","R","cat_inhib","Y","8/10/2015","17:39",656,"M","35","English"
"246","1",1,2,47,"flower_pos","flower_pos","flower_inhib","inhibition","control","target","distractor","L","flower_pos","Y","8/10/2015","17:39",737,"M","35","English"
"247","1",1,2,49,"flower_pos","flower_pos","flower_inhib","inhibition","control","target","distractor","L","flower_pos","Y","8/10/2015","17:39",549,"M","35","English"
"248","1",1,2,48,"flower_pos","flower_pos","flower_inhib","inhibition","control","target","distractor","L","flower_pos","Y","8/10/2015","17:39",556,"M","35","English"
"249","1",1,2,50,"flower_pos","flower_inhib","flower_pos","inhibition","control","distractor","target","R","flower_pos","Y","8/10/2015","17:39",758,"M","35","English"
"250","1",1,2,51,"flower_pos","flower_inhib","flower_pos","inhibition","control","distractor","target","R","flower_pos","Y","8/10/2015","17:39",713,"M","35","English"
"251","1",1,2,52,"flower_pos","flower_inhib","flower_pos","inhibition","control","distractor","target","R","flower_pos","Y","8/10/2015","17:39",587,"M","35","English"
"252","1",1,2,53,"flower_inhib","flower_inhib","flower_pos","inhibition","inhib","target","distractor","L","flower_inhib","Y","8/10/2015","17:39",728,"M","35","English"
"253","1",1,2,54,"cookie_pos","cookie_inhib","cookie_pos","inhibition","control","distractor","target","R","cookie_pos","Y","8/10/2015","17:39",705,"M","35","English"
"254","1",1,2,55,"cookie_pos","cookie_inhib","cookie_pos","inhibition","control","distractor","target","R","cookie_pos","Y","8/10/2015","17:39",454,"M","35","English"
"255","1",1,2,56,"cookie_pos","cookie_pos","cookie_inhib","inhibition","control","target","distractor","L","cookie_pos","Y","8/10/2015","17:39",533,"M","35","English"
"256","1",1,2,57,"cookie_pos","cookie_pos","cookie_inhib","inhibition","control","target","distractor","L","cookie_pos","Y","8/10/2015","17:39",533,"M","35","English"
"257","1",1,2,58,"cookie_pos","cookie_inhib","cookie_pos","inhibition","control","distractor","target","R","cookie_pos","Y","8/10/2015","17:39",531,"M","35","English"
"258","1",1,2,59,"cookie_pos","cookie_inhib","cookie_pos","inhibition","control","distractor","target","R","cookie_pos","Y","8/10/2015","17:39",679,"M","35","English"
"259","1",1,2,60,"cookie_inhib","cookie_pos","cookie_inhib","inhibition","inhib","distractor","target","R","cookie_inhib","Y","8/10/2015","17:39",699,"M","35","English"
"260","1",1,2,61,"lamp_pos","lamp_inhib","lamp_pos","inhibition","control","distractor","target","R","lamp_pos","Y","8/10/2015","17:39",757,"M","35","English"
"261","1",1,2,62,"lamp_pos","lamp_inhib","lamp_pos","inhibition","control","distractor","target","R","lamp_pos","Y","8/10/2015","17:39",432,"M","35","English"
"262","1",1,2,63,"lamp_pos","lamp_inhib","lamp_pos","inhibition","control","distractor","target","R","lamp_pos","Y","8/10/2015","17:39",508,"M","35","English"
"263","1",1,2,64,"lamp_pos","lamp_inhib","lamp_pos","inhibition","control","distractor","target","R","lamp_pos","Y","8/10/2015","17:39",433,"M","35","English"
"264","1",1,2,65,"lamp_pos","lamp_inhib","lamp_pos","inhibition","control","distractor","target","R","lamp_pos","Y","8/10/2015","17:39",474,"M","35","English"
"265","1",1,2,66,"lamp_pos","lamp_pos","lamp_inhib","inhibition","control","target","distractor","L","lamp_pos","Y","8/10/2015","17:39",1076,"M","35","English"
"266","1",1,2,67,"lamp_inhib","lamp_pos","lamp_inhib","inhibition","inhib","distractor","target","R","lamp_inhib","Y","8/10/2015","17:39",748,"M","35","English"
"267","1",1,2,68,"bird_pos","bird_pos","bird_inhib","inhibition","control","target","distractor","L","bird_pos","Y","8/10/2015","17:39",980,"M","35","English"
"268","1",1,2,69,"bird_pos","bird_inhib","bird_pos","inhibition","control","distractor","target","R","bird_pos","Y","8/10/2015","17:39",554,"M","35","English"
"269","1",1,2,70,"bird_pos","bird_inhib","bird_pos","inhibition","control","distractor","target","R","bird_pos","Y","8/10/2015","17:39",469,"M","35","English"
