X1,subid,list,game.order,trial.num,word,leftpic,rightpic,game,trial.type,leftpic.type,rightpic.type,side.chosen,pic.chosen,response,date,timestamp,rt,response_numeric
190,1,2,4,70,car_pos,car_pos,car_inhib,inhibition,control,target,distractor,L,car_pos,Y,7/23/2015,12:17:00,0.456,1
191,1,2,4,71,car_pos,car_inhib,car_pos,inhibition,control,distractor,target,R,car_pos,Y,7/23/2015,12:17:00,0.432,1
192,1,2,4,72,car_inhib,car_inhib,car_pos,inhibition,inhib,target,distractor,L,car_inhib,Y,7/23/2015,12:17:00,0.943,1
193,1,2,4,73,apple_pos,apple_pos,apple_inhib,inhibition,control,target,distractor,L,apple_pos,Y,7/23/2015,12:17:00,0.848,1
194,1,2,4,74,apple_pos,apple_pos,apple_inhib,inhibition,control,target,distractor,L,apple_pos,Y,7/23/2015,12:17:00,0.353,1
195,1,2,4,75,apple_pos,apple_inhib,apple_pos,inhibition,control,distractor,target,R,apple_pos,Y,7/23/2015,12:17:00,0.411,1
196,1,2,4,76,apple_pos,apple_pos,apple_inhib,inhibition,control,target,distractor,L,apple_pos,Y,7/23/2015,12:17:00,0.36,1
197,1,2,4,77,apple_pos,apple_pos,apple_inhib,inhibition,control,target,distractor,L,apple_pos,Y,7/23/2015,12:17:00,0.382,1
198,1,2,4,78,apple_inhib,apple_inhib,apple_pos,inhibition,inhib,target,distractor,L,apple_inhib,Y,7/23/2015,12:17:00,0.721,1
199,1,2,4,79,car_pos,car_inhib,car_pos,inhibition,control,distractor,target,R,car_pos,Y,7/23/2015,12:17:00,0.6,1
200,1,2,4,80,car_pos,car_pos,car_inhib,inhibition,control,target,distractor,L,car_pos,Y,7/23/2015,12:17:00,0.329,1
201,1,2,4,81,car_pos,car_inhib,car_pos,inhibition,control,distractor,target,R,car_pos,Y,7/23/2015,12:17:00,0.411,1
202,1,2,4,82,car_pos,car_pos,car_inhib,inhibition,control,target,distractor,L,car_pos,Y,7/23/2015,12:17:00,0.326,1
203,1,2,4,83,car_pos,car_inhib,car_pos,inhibition,control,distractor,target,R,car_pos,Y,7/23/2015,12:17:00,0.345,1
204,1,2,4,84,car_pos,car_inhib,car_pos,inhibition,control,distractor,target,L,car_inhib,N,7/23/2015,12:17:00,0.356,0
205,1,2,4,85,car_inhib,car_pos,car_inhib,inhibition,inhib,distractor,target,R,car_inhib,Y,7/23/2015,12:17:00,0.945,1
206,1,2,4,86,bird_pos,bird_inhib,bird_pos,inhibition,control,distractor,target,R,bird_pos,Y,7/23/2015,12:17:00,0.856,1
207,1,2,4,87,bird_pos,bird_pos,bird_inhib,inhibition,control,target,distractor,L,bird_pos,Y,7/23/2015,12:17:00,0.368,1
208,1,2,4,88,bird_pos,bird_pos,bird_inhib,inhibition,control,target,distractor,L,bird_pos,Y,7/23/2015,12:17:00,0.382,1
209,1,2,4,89,bird_pos,bird_inhib,bird_pos,inhibition,control,distractor,target,R,bird_pos,Y,7/23/2015,12:17:00,0.391,1
210,1,2,4,90,bird_pos,bird_inhib,bird_pos,inhibition,control,distractor,target,R,bird_pos,Y,7/23/2015,12:17:00,0.439,1
211,1,2,4,91,bird_inhib,bird_inhib,bird_pos,inhibition,inhib,target,distractor,R,bird_pos,N,7/23/2015,12:17:00,0.512,0
212,1,2,4,92,dog_pos,dog_inhib,dog_pos,inhibition,control,distractor,target,R,dog_pos,Y,7/23/2015,12:17:00,0.674,1
213,1,2,4,93,dog_pos,dog_pos,dog_inhib,inhibition,control,target,distractor,L,dog_pos,Y,7/23/2015,12:17:00,0.397,1
214,1,2,4,94,dog_pos,dog_pos,dog_inhib,inhibition,control,target,distractor,L,dog_pos,Y,7/23/2015,12:17:00,0.42,1
215,1,2,4,95,dog_pos,dog_inhib,dog_pos,inhibition,control,distractor,target,R,dog_pos,Y,7/23/2015,12:17:00,0.395,1
216,1,2,4,96,dog_pos,dog_pos,dog_inhib,inhibition,control,target,distractor,L,dog_pos,Y,7/23/2015,12:17:00,0.469,1
217,1,2,4,97,dog_pos,dog_inhib,dog_pos,inhibition,control,distractor,target,L,dog_inhib,N,7/23/2015,12:17:00,0.413,0
218,1,2,4,98,dog_inhib,dog_pos,dog_inhib,inhibition,inhib,distractor,target,R,dog_inhib,Y,7/23/2015,12:17:00,0.783,1
219,1,2,4,99,apple_pos,apple_pos,apple_inhib,inhibition,control,target,distractor,L,apple_pos,Y,7/23/2015,12:17:00,0.825,1
220,1,2,4,100,apple_pos,apple_inhib,apple_pos,inhibition,control,distractor,target,R,apple_pos,Y,7/23/2015,12:17:00,0.422,1
221,1,2,4,101,apple_pos,apple_inhib,apple_pos,inhibition,control,distractor,target,R,apple_pos,Y,7/23/2015,12:17:00,0.432,1
222,1,2,4,102,apple_pos,apple_pos,apple_inhib,inhibition,control,target,distractor,L,apple_pos,Y,7/23/2015,12:17:00,0.585,1
223,1,2,4,103,apple_pos,apple_pos,apple_inhib,inhibition,control,target,distractor,L,apple_pos,Y,7/23/2015,12:17:00,0.414,1
224,1,2,4,104,apple_inhib,apple_pos,apple_inhib,inhibition,inhib,distractor,target,R,apple_inhib,Y,7/23/2015,12:17:00,0.647,1
225,1,2,4,105,flower_pos,flower_pos,flower_inhib,inhibition,control,target,distractor,L,flower_pos,Y,7/23/2015,12:17:00,0.554,1
226,1,2,4,106,flower_pos,flower_pos,flower_inhib,inhibition,control,target,distractor,L,flower_pos,Y,7/23/2015,12:17:00,0.344,1
227,1,2,4,107,flower_pos,flower_inhib,flower_pos,inhibition,control,distractor,target,R,flower_pos,Y,7/23/2015,12:17:00,0.403,1
228,1,2,4,108,flower_pos,flower_pos,flower_inhib,inhibition,control,target,distractor,L,flower_pos,Y,7/23/2015,12:17:00,0.398,1
229,1,2,4,109,flower_pos,flower_inhib,flower_pos,inhibition,control,distractor,target,R,flower_pos,Y,7/23/2015,12:17:00,0.42,1
230,1,2,4,110,flower_pos,flower_pos,flower_inhib,inhibition,control,target,distractor,L,flower_pos,Y,7/23/2015,12:17:00,0.386,1
231,1,2,4,111,flower_inhib,flower_inhib,flower_pos,inhibition,inhib,target,distractor,L,flower_inhib,Y,7/23/2015,12:17:00,0.566,1
232,1,2,4,112,teddybear_pos,teddybear_pos,teddybear_inhib,inhibition,control,target,distractor,L,teddybear_pos,Y,7/23/2015,12:17:00,0.422,1
233,1,2,4,113,teddybear_pos,teddybear_inhib,teddybear_pos,inhibition,control,distractor,target,R,teddybear_pos,Y,7/23/2015,12:17:00,0.429,1
234,1,2,4,114,teddybear_pos,teddybear_inhib,teddybear_pos,inhibition,control,distractor,target,R,teddybear_pos,Y,7/23/2015,12:17:00,0.507,1
235,1,2,4,115,teddybear_pos,teddybear_pos,teddybear_inhib,inhibition,control,target,distractor,L,teddybear_pos,Y,7/23/2015,12:17:00,0.414,1
236,1,2,4,116,teddybear_pos,teddybear_pos,teddybear_inhib,inhibition,control,target,distractor,L,teddybear_pos,Y,7/23/2015,12:17:00,0.395,1
237,1,2,4,117,teddybear_pos,teddybear_pos,teddybear_inhib,inhibition,control,target,distractor,L,teddybear_pos,Y,7/23/2015,12:17:00,0.46,1
238,1,2,4,118,teddybear_inhib,teddybear_inhib,teddybear_pos,inhibition,inhib,target,distractor,L,teddybear_inhib,Y,7/23/2015,12:17:00,0.64,1
239,1,2,4,119,cat_pos,cat_pos,cat_inhib,inhibition,control,target,distractor,L,cat_pos,Y,7/23/2015,12:17:00,0.711,1
240,1,2,4,120,cat_pos,cat_pos,cat_inhib,inhibition,control,target,distractor,L,cat_pos,Y,7/23/2015,12:17:00,0.373,1
241,1,2,4,121,cat_pos,cat_inhib,cat_pos,inhibition,control,distractor,target,R,cat_pos,Y,7/23/2015,12:17:00,0.425,1
242,1,2,4,122,cat_pos,cat_inhib,cat_pos,inhibition,control,distractor,target,L,cat_inhib,N,7/23/2015,12:17:00,0.307,0
243,1,2,4,123,cat_pos,cat_inhib,cat_pos,inhibition,control,distractor,target,R,cat_pos,Y,7/23/2015,12:17:00,0.362,1
244,1,2,4,124,cat_inhib,cat_pos,cat_inhib,inhibition,inhib,distractor,target,L,cat_pos,N,7/23/2015,12:17:00,0.458,0
245,1,2,4,125,lamp_pos,lamp_inhib,lamp_pos,inhibition,control,distractor,target,R,lamp_pos,Y,7/23/2015,12:17:00,0.779,1
246,1,2,4,126,lamp_pos,lamp_inhib,lamp_pos,inhibition,control,distractor,target,R,lamp_pos,Y,7/23/2015,12:17:00,0.322,1
247,1,2,4,127,lamp_pos,lamp_inhib,lamp_pos,inhibition,control,distractor,target,R,lamp_pos,Y,7/23/2015,12:17:00,0.397,1
248,1,2,4,128,lamp_pos,lamp_inhib,lamp_pos,inhibition,control,distractor,target,R,lamp_pos,Y,7/23/2015,12:17:00,0.408,1
249,1,2,4,129,lamp_pos,lamp_inhib,lamp_pos,inhibition,control,distractor,target,R,lamp_pos,Y,7/23/2015,12:17:00,0.346,1
250,1,2,4,130,lamp_pos,lamp_inhib,lamp_pos,inhibition,control,distractor,target,R,lamp_pos,Y,7/23/2015,12:17:00,0.328,1
251,1,2,4,131,lamp_inhib,lamp_pos,lamp_inhib,inhibition,inhib,distractor,target,L,lamp_pos,N,7/23/2015,12:17:00,0.383,0
252,1,2,4,132,bicycle_pos,bicycle_pos,bicycle_inhib,inhibition,control,target,distractor,L,bicycle_pos,Y,7/23/2015,12:17:00,1.008,1
253,1,2,4,133,bicycle_pos,bicycle_pos,bicycle_inhib,inhibition,control,target,distractor,L,bicycle_pos,Y,7/23/2015,12:17:00,0.457,1
254,1,2,4,134,bicycle_pos,bicycle_inhib,bicycle_pos,inhibition,control,distractor,target,R,bicycle_pos,Y,7/23/2015,12:17:00,0.423,1
255,1,2,4,135,bicycle_pos,bicycle_inhib,bicycle_pos,inhibition,control,distractor,target,R,bicycle_pos,Y,7/23/2015,12:17:00,0.407,1
256,1,2,4,136,bicycle_pos,bicycle_pos,bicycle_inhib,inhibition,control,target,distractor,L,bicycle_pos,Y,7/23/2015,12:17:00,0.426,1
257,1,2,4,137,bicycle_pos,bicycle_inhib,bicycle_pos,inhibition,control,distractor,target,R,bicycle_pos,Y,7/23/2015,12:17:00,0.461,1
258,1,2,4,138,bicycle_inhib,bicycle_pos,bicycle_inhib,inhibition,inhib,distractor,target,R,bicycle_inhib,Y,7/23/2015,12:17:00,0.6,1
259,1,2,4,139,cup_pos,cup_pos,cup_inhib,inhibition,control,target,distractor,L,cup_pos,Y,7/23/2015,12:17:00,0.804,1
260,1,2,4,140,cup_pos,cup_pos,cup_inhib,inhibition,control,target,distractor,L,cup_pos,Y,7/23/2015,12:17:00,0.471,1
261,1,2,4,141,cup_pos,cup_inhib,cup_pos,inhibition,control,distractor,target,R,cup_pos,Y,7/23/2015,12:17:00,0.406,1
262,1,2,4,142,cup_pos,cup_pos,cup_inhib,inhibition,control,target,distractor,L,cup_pos,Y,7/23/2015,12:17:00,0.278,1
263,1,2,4,143,cup_pos,cup_inhib,cup_pos,inhibition,control,distractor,target,R,cup_pos,Y,7/23/2015,12:17:00,0.355,1
264,1,2,4,144,cup_inhib,cup_pos,cup_inhib,inhibition,inhib,distractor,target,L,cup_pos,N,7/23/2015,12:17:00,0.324,0
265,1,2,4,145,banana_pos,banana_inhib,banana_pos,inhibition,control,distractor,target,R,banana_pos,Y,7/23/2015,12:17:00,1.227,1
266,1,2,4,146,banana_pos,banana_pos,banana_inhib,inhibition,control,target,distractor,L,banana_pos,Y,7/23/2015,12:17:00,0.493,1
267,1,2,4,147,banana_pos,banana_inhib,banana_pos,inhibition,control,distractor,target,R,banana_pos,Y,7/23/2015,12:17:00,0.393,1
268,1,2,4,148,banana_pos,banana_inhib,banana_pos,inhibition,control,distractor,target,R,banana_pos,Y,7/23/2015,12:17:00,0.54,1
269,1,2,4,149,banana_pos,banana_pos,banana_inhib,inhibition,control,target,distractor,L,banana_pos,Y,7/23/2015,12:17:00,0.44,1
270,1,2,4,150,banana_inhib,banana_inhib,banana_pos,inhibition,inhib,target,distractor,L,banana_inhib,Y,7/23/2015,12:17:00,0.511,1
271,1,2,4,151,cookie_pos,cookie_pos,cookie_inhib,inhibition,control,target,distractor,L,cookie_pos,Y,7/23/2015,12:17:00,0.383,1
272,1,2,4,152,cookie_pos,cookie_pos,cookie_inhib,inhibition,control,target,distractor,L,cookie_pos,Y,7/23/2015,12:17:00,0.343,1
273,1,2,4,153,cookie_pos,cookie_pos,cookie_inhib,inhibition,control,target,distractor,L,cookie_pos,Y,7/23/2015,12:17:00,0.358,1
274,1,2,4,154,cookie_pos,cookie_inhib,cookie_pos,inhibition,control,distractor,target,R,cookie_pos,Y,7/23/2015,12:17:00,0.413,1
275,1,2,4,155,cookie_pos,cookie_inhib,cookie_pos,inhibition,control,distractor,target,R,cookie_pos,Y,7/23/2015,12:17:00,0.461,1
276,1,2,4,156,cookie_pos,cookie_pos,cookie_inhib,inhibition,control,target,distractor,L,cookie_pos,Y,7/23/2015,12:17:00,0.379,1
277,1,2,4,157,cookie_inhib,cookie_pos,cookie_inhib,inhibition,inhib,distractor,target,R,cookie_inhib,Y,7/23/2015,12:17:00,0.592,1
278,1,2,4,1,cookie_pos,cookie_neg,cookie_pos,negation,positive,distractor,target,R,cookie_pos,Y,7/23/2015,12:17:00,0.843,1
279,1,2,4,2,flower_neg,flower_neg,flower_pos,negation,negative,target,distractor,L,flower_neg,Y,7/23/2015,12:17:00,1.003,1
280,1,2,4,3,cat_pos,cat_pos,cat_neg,negation,positive,target,distractor,L,cat_pos,Y,7/23/2015,12:17:00,1.081,1
281,1,2,4,4,bicycle_pos,bicycle_pos,bicycle_neg,negation,positive,target,distractor,L,bicycle_pos,Y,7/23/2015,12:17:00,0.781,1
282,1,2,4,5,lamp_pos,lamp_neg,lamp_pos,negation,positive,distractor,target,L,lamp_neg,N,7/23/2015,12:17:00,0.586,0
283,1,2,4,6,bird_neg,bird_pos,bird_neg,negation,negative,distractor,target,R,bird_neg,Y,7/23/2015,12:17:00,0.778,1
284,1,2,4,7,banana_neg,banana_neg,banana_pos,negation,negative,target,distractor,L,banana_neg,Y,7/23/2015,12:17:00,1.072,1
285,1,2,4,8,dog_pos,dog_pos,dog_neg,negation,positive,target,distractor,L,dog_pos,Y,7/23/2015,12:17:00,0.728,1
286,1,2,4,9,apple_neg,apple_pos,apple_neg,negation,negative,distractor,target,R,apple_neg,Y,7/23/2015,12:17:00,0.5439999999999979,1
287,1,2,4,10,car_neg,car_pos,car_neg,negation,negative,distractor,target,R,car_neg,Y,7/23/2015,12:17:00,0.598,1
288,1,2,4,11,teddybear_neg,teddybear_neg,teddybear_pos,negation,negative,target,distractor,L,teddybear_neg,Y,7/23/2015,12:17:00,0.6849999999999979,1
289,1,2,4,12,cup_neg,cup_pos,cup_neg,negation,negative,distractor,target,R,cup_neg,Y,7/23/2015,12:17:00,0.5730000000000011,1
290,1,2,4,13,apple_pos,apple_neg,apple_pos,negation,positive,distractor,target,L,apple_neg,N,7/23/2015,12:17:00,1.016,0
291,1,2,4,14,cookie_pos,cookie_neg,cookie_pos,negation,positive,distractor,target,R,cookie_pos,Y,7/23/2015,12:17:00,1.153,1
292,1,2,4,15,banana_pos,banana_neg,banana_pos,negation,positive,distractor,target,R,banana_pos,Y,7/23/2015,12:17:00,0.723,1
293,1,2,4,16,dog_pos,dog_neg,dog_pos,negation,positive,distractor,target,R,dog_pos,Y,7/23/2015,12:17:00,0.862,1
294,1,2,4,17,bird_neg,bird_pos,bird_neg,negation,negative,distractor,target,R,bird_neg,Y,7/23/2015,12:17:00,0.759,1
295,1,2,4,18,bicycle_neg,bicycle_neg,bicycle_pos,negation,negative,target,distractor,L,bicycle_neg,Y,7/23/2015,12:17:00,1.004,1
296,1,2,4,19,cup_neg,cup_pos,cup_neg,negation,negative,distractor,target,R,cup_neg,Y,7/23/2015,12:17:00,0.604000000000001,1
297,1,2,4,20,lamp_neg,lamp_pos,lamp_neg,negation,negative,distractor,target,R,lamp_neg,Y,7/23/2015,12:17:00,0.7079999999999971,1
298,1,2,4,21,car_pos,car_neg,car_pos,negation,positive,distractor,target,R,car_pos,Y,7/23/2015,12:17:00,0.837,1
299,1,2,4,22,cat_pos,cat_pos,cat_neg,negation,positive,target,distractor,L,cat_pos,Y,7/23/2015,12:17:00,0.934,1
300,1,2,4,23,flower_pos,flower_pos,flower_neg,negation,positive,target,distractor,L,flower_pos,Y,7/23/2015,12:17:00,0.587,1
301,1,2,4,25,lamp_neg,lamp_neg,lamp_pos,negation,negative,target,distractor,L,lamp_neg,Y,7/23/2015,12:17:00,0.539999999999997,1
302,1,2,4,24,teddybear_neg,teddybear_neg,teddybear_pos,negation,negative,target,distractor,L,teddybear_neg,Y,7/23/2015,12:17:00,0.6499999999999979,1
303,1,2,4,26,flower_pos,flower_neg,flower_pos,negation,positive,distractor,target,R,flower_pos,Y,7/23/2015,12:17:00,0.888,1
304,1,2,4,27,bicycle_pos,bicycle_pos,bicycle_neg,negation,positive,target,distractor,L,bicycle_pos,Y,7/23/2015,12:17:00,0.542,1
305,1,2,4,28,dog_pos,dog_neg,dog_pos,negation,positive,distractor,target,R,dog_pos,Y,7/23/2015,12:17:00,0.602,1
306,1,2,4,29,cup_pos,cup_pos,cup_neg,negation,positive,target,distractor,L,cup_pos,Y,7/23/2015,12:17:00,0.554,1
307,1,2,4,30,apple_pos,apple_pos,apple_neg,negation,positive,target,distractor,L,apple_pos,Y,7/23/2015,12:17:00,0.579,1
308,1,2,4,31,cookie_neg,cookie_neg,cookie_pos,negation,negative,target,distractor,L,cookie_neg,Y,7/23/2015,12:17:00,0.547,1
309,1,2,4,32,teddybear_neg,teddybear_neg,teddybear_pos,negation,negative,target,distractor,L,teddybear_neg,Y,7/23/2015,12:17:00,0.720999999999998,1
310,1,2,4,33,bird_neg,bird_pos,bird_neg,negation,negative,distractor,target,R,bird_neg,Y,7/23/2015,12:17:00,0.55,1
311,1,2,4,34,cat_pos,cat_pos,cat_neg,negation,positive,target,distractor,L,cat_pos,Y,7/23/2015,12:17:00,0.655,1
312,1,2,4,35,banana_neg,banana_pos,banana_neg,negation,negative,distractor,target,R,banana_neg,Y,7/23/2015,12:17:00,0.5730000000000011,1
313,1,2,4,36,car_neg,car_neg,car_pos,negation,negative,target,distractor,L,car_neg,Y,7/23/2015,12:17:00,0.59,1
314,1,2,4,37,car_pos,car_pos,car_neg,negation,positive,target,distractor,L,car_pos,Y,7/23/2015,12:17:00,0.644,1
315,1,2,4,38,banana_neg,banana_neg,banana_pos,negation,negative,target,distractor,R,banana_pos,N,7/23/2015,12:17:00,0.517000000000001,0
316,1,2,4,39,dog_pos,dog_neg,dog_pos,negation,positive,distractor,target,R,dog_pos,Y,7/23/2015,12:17:00,0.79,1
317,1,2,4,40,teddybear_neg,teddybear_pos,teddybear_neg,negation,negative,distractor,target,R,teddybear_neg,Y,7/23/2015,12:17:00,0.7689999999999979,1
318,1,2,4,41,cup_pos,cup_neg,cup_pos,negation,positive,distractor,target,R,cup_pos,Y,7/23/2015,12:17:00,0.748,1
319,1,2,4,42,bird_pos,bird_neg,bird_pos,negation,positive,distractor,target,R,bird_pos,Y,7/23/2015,12:17:00,0.76,1
320,1,2,4,43,apple_neg,apple_neg,apple_pos,negation,negative,target,distractor,L,apple_neg,Y,7/23/2015,12:17:00,0.5379999999999979,1
321,1,2,4,44,lamp_pos,lamp_pos,lamp_neg,negation,positive,target,distractor,L,lamp_pos,Y,7/23/2015,12:17:00,0.669,1
322,1,2,4,45,cat_neg,cat_neg,cat_pos,negation,negative,target,distractor,L,cat_neg,Y,7/23/2015,12:17:00,0.652000000000001,1
323,1,2,4,46,cookie_pos,cookie_pos,cookie_neg,negation,positive,target,distractor,L,cookie_pos,Y,7/23/2015,12:17:00,0.666,1
324,1,2,4,48,flower_neg,flower_pos,flower_neg,negation,negative,distractor,target,L,flower_pos,N,7/23/2015,12:17:00,0.498000000000001,0
325,1,2,4,47,bicycle_neg,bicycle_pos,bicycle_neg,negation,negative,distractor,target,R,bicycle_neg,Y,7/23/2015,12:17:00,0.881000000000001,1
326,1,2,4,49,banana_pos,banana_neg,banana_pos,negation,positive,distractor,target,L,banana_neg,N,7/23/2015,12:17:00,1.032,0
327,1,2,4,50,flower_pos,flower_neg,flower_pos,negation,positive,distractor,target,R,flower_pos,Y,7/23/2015,12:17:00,1.107,1
328,1,2,4,51,bird_neg,bird_neg,bird_pos,negation,negative,target,distractor,R,bird_pos,N,7/23/2015,12:17:00,0.541,0
329,1,2,4,52,apple_neg,apple_pos,apple_neg,negation,negative,distractor,target,L,apple_pos,N,7/23/2015,12:17:00,0.480999999999998,0
330,1,2,4,53,lamp_neg,lamp_neg,lamp_pos,negation,negative,target,distractor,R,lamp_pos,N,7/23/2015,12:17:00,0.519999999999997,0
331,1,2,4,54,bicycle_pos,bicycle_pos,bicycle_neg,negation,positive,target,distractor,L,bicycle_pos,Y,7/23/2015,12:17:00,0.77,1
332,1,2,4,55,cup_pos,cup_pos,cup_neg,negation,positive,target,distractor,L,cup_pos,Y,7/23/2015,12:17:00,0.757,1
333,1,2,4,56,car_neg,car_pos,car_neg,negation,negative,distractor,target,R,car_neg,Y,7/23/2015,12:17:00,0.626,1
334,1,2,4,57,cookie_pos,cookie_neg,cookie_pos,negation,positive,distractor,target,R,cookie_pos,Y,7/23/2015,12:17:00,0.712,1
335,1,2,4,58,teddybear_pos,teddybear_pos,teddybear_neg,negation,positive,target,distractor,L,teddybear_pos,Y,7/23/2015,12:17:00,0.602,1
336,1,2,4,59,cat_pos,cat_pos,cat_neg,negation,positive,target,distractor,L,cat_pos,Y,7/23/2015,12:17:00,0.64,1
337,1,2,4,60,dog_neg,dog_neg,dog_pos,negation,negative,target,distractor,L,dog_neg,Y,7/23/2015,12:17:00,0.857,1
338,1,2,4,61,bird_pos,bird_pos,bird_neg,negation,positive,target,distractor,R,bird_neg,N,7/23/2015,12:17:00,0.717,0
339,1,2,4,62,teddybear_neg,teddybear_pos,teddybear_neg,negation,negative,distractor,target,L,teddybear_pos,N,7/23/2015,12:17:00,0.711999999999998,0
340,1,2,4,63,flower_pos,flower_pos,flower_neg,negation,positive,target,distractor,L,flower_pos,Y,7/23/2015,12:17:00,0.881,1
341,1,2,4,64,car_neg,car_pos,car_neg,negation,negative,distractor,target,R,car_neg,Y,7/23/2015,12:17:00,0.58,1
342,1,2,4,65,dog_pos,dog_pos,dog_neg,negation,positive,target,distractor,L,dog_pos,Y,7/23/2015,12:17:00,0.611,1
343,1,2,4,66,apple_pos,apple_pos,apple_neg,negation,positive,target,distractor,L,apple_pos,Y,7/23/2015,12:17:00,0.76,1
344,1,2,4,67,lamp_neg,lamp_pos,lamp_neg,negation,negative,distractor,target,R,lamp_neg,Y,7/23/2015,12:17:00,0.918999999999997,1
345,1,2,4,68,bicycle_pos,bicycle_pos,bicycle_neg,negation,positive,target,distractor,L,bicycle_pos,Y,7/23/2015,12:17:00,0.722,1
346,1,2,4,69,cookie_neg,cookie_neg,cookie_pos,negation,negative,target,distractor,L,cookie_neg,Y,7/23/2015,12:17:00,0.653,1
347,1,2,4,70,banana_neg,banana_neg,banana_pos,negation,negative,target,distractor,L,banana_neg,Y,7/23/2015,12:17:00,1.061,1
348,1,2,4,71,cat_neg,cat_neg,cat_pos,negation,negative,target,distractor,R,cat_pos,N,7/23/2015,12:17:00,0.557000000000001,0
349,1,2,4,72,cup_pos,cup_pos,cup_neg,negation,positive,target,distractor,L,cup_pos,Y,7/23/2015,12:17:00,0.73,1
350,1,2,4,73,banana_pos,banana_pos,banana_neg,negation,positive,target,distractor,L,banana_pos,Y,7/23/2015,12:17:00,1.4,1
