"","subid","list","game.order","trial.num","word","leftpic","rightpic","game","trial.type","leftpic.type","rightpic.type","side.chosen","pic.chosen","response","date","timestamp","rt","age","agegroup","gender","english"
"166","111015_1",1,2,22,"car_control","car_control","car_foil","implicature","unambiguous","target","distractor","R","car_foil","N","11/10/2015","13:10",802,4.97,4,"F",100
"167","111015_1",1,2,19,"dog_pos","dog_inhib","dog_pos","inhibition","control","distractor","target","R","dog_pos","Y","11/10/2015","13:10",1438,4.97,4,"F",100
"168","111015_1",1,2,48,"apple_control","apple_control","apple_foil","implicature","unambiguous","target","distractor","L","apple_control","Y","11/10/2015","13:10",47,4.97,4,"F",100
"169","111015_1",1,2,10,"car_implic","car_implic","car_control","implicature","implicature","target","distractor","L","car_implic","Y","11/10/2015","13:10",1184,4.97,4,"F",100
"170","111015_1",1,2,59,"bicycle_control","bicycle_control","bicycle_foil","implicature","unambiguous","target","distractor","R","bicycle_foil","N","11/10/2015","13:10",931,4.97,4,"F",100
"171","111015_1",1,2,38,"flower_neg","flower_pos","flower_neg","negation","negative","distractor","target","L","flower_pos","N","11/10/2015","13:10",848,4.97,4,"F",100
"172","111015_1",1,2,56,"cookie_pos","cookie_inhib","cookie_pos","inhibition","control","distractor","target","R","cookie_pos","Y","11/10/2015","13:10",2160,4.97,4,"F",100
"173","111015_1",1,2,53,"flower_inhib","flower_pos","flower_inhib","inhibition","inhib","distractor","target","R","flower_inhib","Y","11/10/2015","13:10",1623,4.97,4,"F",100
"174","111015_1",1,2,28,"bird_neg","bird_pos","bird_neg","negation","negative","distractor","target","L","bird_pos","N","11/10/2015","13:10",773,4.97,4,"F",100
"175","111015_1",1,2,46,"cat_pos","cat_inhib","cat_pos","inhibition","control","distractor","target","R","cat_pos","Y","11/10/2015","13:10",1312,4.97,4,"F",100
"176","111015_1",1,2,48,"flower_pos","flower_inhib","flower_pos","inhibition","control","distractor","target","R","flower_pos","Y","11/10/2015","13:10",1655,4.97,4,"F",100
"177","111015_1",1,2,30,"cookie_neg","cookie_neg","cookie_pos","negation","negative","target","distractor","L","cookie_neg","Y","11/10/2015","13:10",1270,4.97,4,"F",100
"178","111015_1",1,2,2,"cat_neg","cat_pos","cat_neg","negation","negative","distractor","target","L","cat_pos","N","11/10/2015","13:10",1506,4.97,4,"F",100
"179","111015_1",1,2,9,"car_pos","car_pos","car_inhib","inhibition","control","target","distractor","L","car_pos","Y","11/10/2015","13:10",2003,4.97,4,"F",100
"180","111015_1",1,2,49,"lamp_implic","lamp_control","lamp_implic","implicature","implicature","distractor","target","R","lamp_implic","Y","11/10/2015","13:10",1024,4.97,4,"F",100
"181","111015_1",1,2,20,"dog_inhib","dog_inhib","dog_pos","inhibition","inhib","target","distractor","L","dog_inhib","Y","11/10/2015","13:10",2662,4.97,4,"F",100
"182","111015_1",1,2,22,"teddybear_pos","teddybear_pos","teddybear_inhib","inhibition","control","target","distractor","L","teddybear_pos","Y","11/10/2015","13:10",1441,4.97,4,"F",100
"183","111015_1",1,2,24,"teddybear_pos","teddybear_inhib","teddybear_pos","inhibition","control","distractor","target","R","teddybear_pos","Y","11/10/2015","13:10",1684,4.97,4,"F",100
"184","111015_1",1,2,21,"banana_implic","banana_control","banana_implic","implicature","implicature","distractor","target","L","banana_control","N","11/10/2015","13:10",1765,4.97,4,"F",100
"185","111015_1",1,2,54,"cookie_pos","cookie_pos","cookie_inhib","inhibition","control","target","distractor","L","cookie_pos","Y","11/10/2015","13:10",1644,4.97,4,"F",100
"186","111015_1",1,2,56,"bird_control","bird_control","bird_foil","implicature","unambiguous","target","distractor","L","bird_control","Y","11/10/2015","13:10",395,4.97,4,"F",100
"187","111015_1",1,2,24,"car_pos","car_neg","car_pos","negation","positive","distractor","target","L","car_neg","N","11/10/2015","13:10",957,4.97,4,"F",100
"188","111015_1",1,2,57,"teddybear_implic","teddybear_implic","teddybear_control","implicature","implicature","target","distractor","R","teddybear_control","N","11/10/2015","13:10",751,4.97,4,"F",100
"189","111015_1",1,2,58,"cookie_pos","cookie_pos","cookie_inhib","inhibition","control","target","distractor","L","cookie_pos","Y","11/10/2015","13:10",1904,4.97,4,"F",100
"190","111015_1",1,2,23,"teddybear_pos","teddybear_pos","teddybear_inhib","inhibition","control","target","distractor","L","teddybear_pos","Y","11/10/2015","13:10",1619,4.97,4,"F",100
"191","111015_1",1,2,58,"cup_implic","cup_implic","cup_control","implicature","implicature","target","distractor","L","cup_implic","Y","11/10/2015","13:10",1347,4.97,4,"F",100
"192","111015_1",1,2,60,"cat_implic","cat_control","cat_implic","implicature","implicature","distractor","target","L","cat_control","N","11/10/2015","13:10",1361,4.97,4,"F",100
"193","111015_1",1,2,1,"dog_pos","dog_neg","dog_pos","negation","positive","distractor","target","R","dog_pos","Y","11/10/2015","13:10",1796,4.97,4,"F",100
"194","111015_1",1,2,23,"banana_pos","banana_neg","banana_pos","negation","positive","distractor","target","R","banana_pos","Y","11/10/2015","13:10",956,4.97,4,"F",100
"195","111015_1",1,2,57,"cookie_pos","cookie_pos","cookie_inhib","inhibition","control","target","distractor","L","cookie_pos","Y","11/10/2015","13:10",1652,4.97,4,"F",100
"196","111015_1",1,2,25,"car_neg","car_neg","car_pos","negation","negative","target","distractor","R","car_pos","N","11/10/2015","13:10",982,4.97,4,"F",100
"197","111015_1",1,2,20,"lamp_implic","lamp_implic","lamp_control","implicature","implicature","target","distractor","R","lamp_control","N","11/10/2015","13:10",1282,4.97,4,"F",100
"198","111015_1",1,2,26,"banana_pos","banana_neg","banana_pos","negation","positive","distractor","target","L","banana_neg","N","11/10/2015","13:10",2413,4.97,4,"F",100
"199","111015_1",1,2,21,"teddybear_pos","teddybear_inhib","teddybear_pos","inhibition","control","distractor","target","R","teddybear_pos","Y","11/10/2015","13:10",1684,4.97,4,"F",100
"200","111015_4",2,2,32,"flower_implic","flower_implic","flower_control","implicature","implicature","target","distractor","L","flower_implic","Y","11/10/2015","13:30",1785,5.03,5,"M",100
"201","111015_4",2,2,18,"lamp_pos","lamp_pos","lamp_inhib","inhibition","control","target","distractor","L","lamp_pos","Y","11/10/2015","13:30",1082,5.03,5,"M",100
"202","111015_4",2,2,31,"teddybear_control","teddybear_control","teddybear_foil","implicature","unambiguous","target","distractor","L","teddybear_control","Y","11/10/2015","13:30",2449,5.03,5,"M",100
"203","111015_4",2,2,30,"bicycle_control","bicycle_foil","bicycle_control","implicature","unambiguous","distractor","target","R","bicycle_control","Y","11/10/2015","13:30",1320,5.03,5,"M",100
"204","111015_4",2,2,7,"banana_pos","banana_neg","banana_pos","negation","positive","distractor","target","R","banana_pos","Y","11/10/2015","13:30",1431,5.03,5,"M",100
"205","111015_4",2,2,27,"cookie_control","cookie_control","cookie_foil","implicature","unambiguous","target","distractor","L","cookie_control","Y","11/10/2015","13:30",1536,5.03,5,"M",100
"206","111015_4",2,2,63,"dog_pos","dog_pos","dog_inhib","inhibition","control","target","distractor","L","dog_pos","Y","11/10/2015","13:30",1081,5.03,5,"M",100
"207","111015_4",2,2,29,"cup_implic","cup_control","cup_implic","implicature","implicature","distractor","target","R","cup_implic","Y","11/10/2015","13:30",2319,5.03,5,"M",100
"208","111015_4",2,2,26,"lamp_control","lamp_control","lamp_foil","implicature","unambiguous","target","distractor","L","lamp_control","Y","11/10/2015","13:30",1539,5.03,5,"M",100
"209","111015_4",2,2,65,"dog_pos","dog_pos","dog_inhib","inhibition","control","target","distractor","L","dog_pos","Y","11/10/2015","13:30",1216,5.03,5,"M",100
"210","111015_4",2,2,57,"teddybear_pos","teddybear_inhib","teddybear_pos","inhibition","control","distractor","target","R","teddybear_pos","Y","11/10/2015","13:30",822,5.03,5,"M",100
"211","111015_4",2,2,33,"cat_implic","cat_implic","cat_control","implicature","implicature","target","distractor","L","cat_implic","Y","11/10/2015","13:30",1637,5.03,5,"M",100
"212","111015_4",2,2,40,"teddybear_pos","teddybear_neg","teddybear_pos","negation","positive","distractor","target","R","teddybear_pos","Y","11/10/2015","13:30",824,5.03,5,"M",100
"213","111015_4",2,2,76,"apple_pos","apple_inhib","apple_pos","inhibition","control","distractor","target","R","apple_pos","Y","11/10/2015","13:30",1570,5.03,5,"M",100
"214","111015_4",2,2,41,"cup_neg","cup_pos","cup_neg","negation","negative","distractor","target","R","cup_neg","Y","11/10/2015","13:30",974.000000000001,5.03,5,"M",100
"215","111015_4",2,2,75,"apple_pos","apple_pos","apple_inhib","inhibition","control","target","distractor","L","apple_pos","Y","11/10/2015","13:30",707,5.03,5,"M",100
"216","111015_4",2,2,25,"dog_implic","dog_control","dog_implic","implicature","implicature","distractor","target","R","dog_implic","Y","11/10/2015","13:30",1538,5.03,5,"M",100
"217","111015_4",2,2,6,"bird_neg","bird_neg","bird_pos","negation","negative","target","distractor","L","bird_neg","Y","11/10/2015","13:30",1566,5.03,5,"M",100
"218","111015_4",2,2,17,"lamp_pos","lamp_pos","lamp_inhib","inhibition","control","target","distractor","L","lamp_pos","Y","11/10/2015","13:30",1273,5.03,5,"M",100
"219","111015_4",2,2,59,"teddybear_inhib","teddybear_pos","teddybear_inhib","inhibition","inhib","distractor","target","L","teddybear_pos","N","11/10/2015","13:30",699,5.03,5,"M",100
"220","111015_4",2,2,56,"teddybear_pos","teddybear_pos","teddybear_inhib","inhibition","control","target","distractor","L","teddybear_pos","Y","11/10/2015","13:30",1146,5.03,5,"M",100
"221","111015_4",2,2,74,"apple_pos","apple_pos","apple_inhib","inhibition","control","target","distractor","L","apple_pos","Y","11/10/2015","13:30",1243,5.03,5,"M",100
"222","111015_4",2,2,38,"banana_neg","banana_pos","banana_neg","negation","negative","distractor","target","R","banana_neg","Y","11/10/2015","13:30",1912,5.03,5,"M",100
"223","111015_4",2,2,55,"teddybear_pos","teddybear_pos","teddybear_inhib","inhibition","control","target","distractor","L","teddybear_pos","Y","11/10/2015","13:30",1314,5.03,5,"M",100
"224","111015_4",2,2,34,"apple_implic","apple_control","apple_implic","implicature","implicature","distractor","target","R","apple_implic","Y","11/10/2015","13:30",1372,5.03,5,"M",100
"225","111015_4",2,2,58,"teddybear_pos","teddybear_inhib","teddybear_pos","inhibition","control","distractor","target","R","teddybear_pos","Y","11/10/2015","13:30",1073,5.03,5,"M",100
"226","111015_4",2,2,16,"lamp_pos","lamp_pos","lamp_inhib","inhibition","control","target","distractor","L","lamp_pos","Y","11/10/2015","13:30",2704,5.03,5,"M",100
"227","111015_4",2,2,37,"car_neg","car_pos","car_neg","negation","negative","distractor","target","R","car_neg","Y","11/10/2015","13:30",1129,5.03,5,"M",100
"228","111015_4",2,2,24,"cookie_control","cookie_control","cookie_foil","implicature","unambiguous","target","distractor","L","cookie_control","Y","11/10/2015","13:30",1066,5.03,5,"M",100
"229","111015_4",2,2,15,"lamp_pos","lamp_pos","lamp_inhib","inhibition","control","target","distractor","L","lamp_pos","Y","11/10/2015","13:30",1915,5.03,5,"M",100
"230","111015_4",2,2,35,"banana_neg","banana_pos","banana_neg","negation","negative","distractor","target","R","banana_neg","Y","11/10/2015","13:30",1092,5.03,5,"M",100
"231","111015_4",2,2,73,"car_inhib","car_pos","car_inhib","inhibition","inhib","distractor","target","R","car_inhib","Y","11/10/2015","13:30",1187,5.03,5,"M",100
"232","111015_4",2,2,53,"lamp_pos","lamp_pos","lamp_neg","negation","positive","target","distractor","L","lamp_pos","Y","11/10/2015","13:30",946,5.03,5,"M",100
"233","111015_4",2,2,77,"apple_pos","apple_inhib","apple_pos","inhibition","control","distractor","target","R","apple_pos","Y","11/10/2015","13:30",1328,5.03,5,"M",100
"234","111015_4",2,2,66,"dog_inhib","dog_inhib","dog_pos","inhibition","inhib","target","distractor","L","dog_inhib","Y","11/10/2015","13:30",1586,5.03,5,"M",100
"235","111015_4",2,2,36,"car_pos","car_neg","car_pos","negation","positive","distractor","target","R","car_pos","Y","11/10/2015","13:30",1392,5.03,5,"M",100
"236","111015_4",2,2,78,"apple_pos","apple_inhib","apple_pos","inhibition","control","distractor","target","R","apple_pos","Y","11/10/2015","13:30",836,5.03,5,"M",100
"237","111015_4",2,2,19,"lamp_pos","lamp_pos","lamp_inhib","inhibition","control","target","distractor","L","lamp_pos","Y","11/10/2015","13:30",704,5.03,5,"M",100
"238","111015_4",2,2,23,"bird_control","bird_foil","bird_control","implicature","unambiguous","distractor","target","R","bird_control","Y","11/10/2015","13:30",1426,5.03,5,"M",100
"239","111015_4",2,2,71,"car_pos","car_inhib","car_pos","inhibition","control","distractor","target","R","car_pos","Y","11/10/2015","13:30",1547,5.03,5,"M",100
"240","111015_4",2,2,9,"bird_pos","bird_inhib","bird_pos","inhibition","control","distractor","target","R","bird_pos","Y","11/10/2015","13:30",1511,5.03,5,"M",100
"241","111015_4",2,2,4,"bicycle_neg","bicycle_pos","bicycle_neg","negation","negative","distractor","target","L","bicycle_pos","N","11/10/2015","13:30",1735,5.03,5,"M",100
"242","111015_4",2,2,53,"banana_inhib","banana_pos","banana_inhib","inhibition","inhib","distractor","target","R","banana_inhib","Y","11/10/2015","13:30",1543,5.03,5,"M",100
"243","111015_4",2,2,54,"bicycle_pos","bicycle_pos","bicycle_neg","negation","positive","target","distractor","L","bicycle_pos","Y","11/10/2015","13:30",1035,5.03,5,"M",100
"244","111015_4",2,2,55,"cup_neg","cup_pos","cup_neg","negation","negative","distractor","target","R","cup_neg","Y","11/10/2015","13:30",771.000000000001,5.03,5,"M",100
"245","111015_4",2,2,54,"teddybear_pos","teddybear_inhib","teddybear_pos","inhibition","control","distractor","target","R","teddybear_pos","Y","11/10/2015","13:30",1109,5.03,5,"M",100
"246","111015_4",2,2,60,"dog_pos","dog_pos","dog_inhib","inhibition","control","target","distractor","L","dog_pos","Y","11/10/2015","13:30",2399,5.03,5,"M",100
"247","111015_4",2,2,42,"bird_pos","bird_pos","bird_neg","negation","positive","target","distractor","L","bird_pos","Y","11/10/2015","13:30",1928,5.03,5,"M",100
"248","111015_4",2,2,28,"car_control","car_control","car_foil","implicature","unambiguous","target","distractor","R","car_foil","N","11/10/2015","13:30",1954,5.03,5,"M",100
"249","111015_4",2,2,33,"bird_neg","bird_pos","bird_neg","negation","negative","distractor","target","R","bird_neg","Y","11/10/2015","13:30",1321,5.03,5,"M",100
"250","111015_4",2,2,14,"lamp_pos","lamp_inhib","lamp_pos","inhibition","control","distractor","target","R","lamp_pos","Y","11/10/2015","13:30",1775,5.03,5,"M",100
"251","111015_4",2,2,35,"banana_control","banana_control","banana_foil","implicature","unambiguous","target","distractor","L","banana_control","Y","11/10/2015","13:30",1426,5.03,5,"M",100
"252","111015_4",2,2,12,"bird_pos","bird_inhib","bird_pos","inhibition","control","distractor","target","R","bird_pos","Y","11/10/2015","13:30",1475,5.03,5,"M",100
"253","111015_4",2,2,38,"cup_implic","cup_implic","cup_control","implicature","implicature","target","distractor","L","cup_implic","Y","11/10/2015","13:30",2337,5.03,5,"M",100
"254","111015_4",2,2,39,"car_implic","car_control","car_implic","implicature","implicature","distractor","target","R","car_implic","Y","11/10/2015","13:30",1875,5.03,5,"M",100
"255","111015_4",2,2,52,"apple_pos","apple_pos","apple_neg","negation","positive","target","distractor","L","apple_pos","Y","11/10/2015","13:30",1752,5.03,5,"M",100
"256","111015_4",2,2,52,"banana_pos","banana_inhib","banana_pos","inhibition","control","distractor","target","R","banana_pos","Y","11/10/2015","13:30",634,5.03,5,"M",100
"257","111015_4",2,2,34,"cat_pos","cat_pos","cat_neg","negation","positive","target","distractor","L","cat_pos","Y","11/10/2015","13:30",2832,5.03,5,"M",100
"258","111015_4",2,2,41,"lamp_control","lamp_control","lamp_foil","implicature","unambiguous","target","distractor","L","lamp_control","Y","11/10/2015","13:30",2451,5.03,5,"M",100
"259","111015_4",2,2,42,"apple_implic","apple_implic","apple_control","implicature","implicature","target","distractor","L","apple_implic","Y","11/10/2015","13:30",1554,5.03,5,"M",100
"260","111015_4",2,2,56,"car_pos","car_neg","car_pos","negation","positive","distractor","target","R","car_pos","Y","11/10/2015","13:30",2342,5.03,5,"M",100
"261","111015_4",2,2,20,"lamp_inhib","lamp_inhib","lamp_pos","inhibition","inhib","target","distractor","L","lamp_inhib","Y","11/10/2015","13:30",1906,5.03,5,"M",100
"262","111015_4",2,2,5,"lamp_neg","lamp_neg","lamp_pos","negation","negative","target","distractor","L","lamp_neg","Y","11/10/2015","13:30",1512,5.03,5,"M",100
